"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"18 years"	"18"	"2003"	"2003"			27	4201835	0.6
	"18 years"	"18"	"2004"	"2004"	"Female"	"F"	7	2041748	Unreliable
	"18 years"	"18"	"2004"	"2004"	"Male"	"M"	15	2172313	Unreliable
"Total"	"18 years"	"18"	"2004"	"2004"			22	4214061	0.5
	"18 years"	"18"	"2005"	"2005"	"Female"	"F"	16	2050714	Unreliable
	"18 years"	"18"	"2005"	"2005"	"Male"	"M"	27	2174412	1.2
"Total"	"18 years"	"18"	"2005"	"2005"			43	4225126	1.0
	"18 years"	"18"	"2006"	"2006"	"Female"	"F"	10	2088493	Unreliable
	"18 years"	"18"	"2006"	"2006"	"Male"	"M"	12	2212557	Unreliable
"Total"	"18 years"	"18"	"2006"	"2006"			22	4301050	0.5
	"18 years"	"18"	"2007"	"2007"	"Female"	"F"	13	2135140	Unreliable
	"18 years"	"18"	"2007"	"2007"	"Male"	"M"	24	2259498	1.1
"Total"	"18 years"	"18"	"2007"	"2007"			37	4394638	0.8
	"18 years"	"18"	"2008"	"2008"	"Female"	"F"	7	2230353	Unreliable
	"18 years"	"18"	"2008"	"2008"	"Male"	"M"	18	2357770	Unreliable
"Total"	"18 years"	"18"	"2008"	"2008"			25	4588123	0.5
	"18 years"	"18"	"2009"	"2009"	"Female"	"F"	8	2208513	Unreliable
	"18 years"	"18"	"2009"	"2009"	"Male"	"M"	26	2326121	1.1
"Total"	"18 years"	"18"	"2009"	"2009"			34	4534634	0.7
	"18 years"	"18"	"2010"	"2010"	"Female"	"F"	9	2195382	Unreliable
	"18 years"	"18"	"2010"	"2010"	"Male"	"M"	18	2305473	Unreliable
"Total"	"18 years"	"18"	"2010"	"2010"			27	4500855	0.6
	"18 years"	"18"	"2011"	"2011"	"Female"	"F"	9	2131424	Unreliable
	"18 years"	"18"	"2011"	"2011"	"Male"	"M"	14	2264743	Unreliable
"Total"	"18 years"	"18"	"2011"	"2011"			23	4396167	0.5
	"18 years"	"18"	"2012"	"2012"	"Female"	"F"	14	2116371	Unreliable
	"18 years"	"18"	"2012"	"2012"	"Male"	"M"	18	2237646	Unreliable
"Total"	"18 years"	"18"	"2012"	"2012"			32	4354017	0.7
	"18 years"	"18"	"2013"	"2013"	"Female"	"F"	6	2084906	Unreliable
	"18 years"	"18"	"2013"	"2013"	"Male"	"M"	12	2200703	Unreliable
"Total"	"18 years"	"18"	"2013"	"2013"			18	4285609	Unreliable
	"18 years"	"18"	"2014"	"2014"	"Female"	"F"	5	2060528	Unreliable
	"18 years"	"18"	"2014"	"2014"	"Male"	"M"	18	2165062	Unreliable
"Total"	"18 years"	"18"	"2014"	"2014"			23	4225590	0.5
	"18 years"	"18"	"2015"	"2015"	"Female"	"F"	16	2061954	Unreliable
	"18 years"	"18"	"2015"	"2015"	"Male"	"M"	22	2156041	1.0
"Total"	"18 years"	"18"	"2015"	"2015"			38	4217995	0.9
	"18 years"	"18"	"2016"	"2016"	"Female"	"F"	11	2060801	Unreliable
	"18 years"	"18"	"2016"	"2016"	"Male"	"M"	24	2158502	1.1
"Total"	"18 years"	"18"	"2016"	"2016"			35	4219303	0.8
	"18 years"	"18"	"2017"	"2017"	"Female"	"F"	13	2071758	Unreliable
	"18 years"	"18"	"2017"	"2017"	"Male"	"M"	20	2169468	0.9
"Total"	"18 years"	"18"	"2017"	"2017"			33	4241226	0.8
	"18 years"	"18"	"2018"	"2018"	"Female"	"F"	10	2109928	Unreliable
	"18 years"	"18"	"2018"	"2018"	"Male"	"M"	26	2209794	1.2
"Total"	"18 years"	"18"	"2018"	"2018"			36	4319722	0.8
	"18 years"	"18"	"2019"	"2019"	"Female"	"F"	16	2083442	Unreliable
	"18 years"	"18"	"2019"	"2019"	"Male"	"M"	12	2172385	Unreliable
"Total"	"18 years"	"18"	"2019"	"2019"			28	4255827	0.7
"Total"	"18 years"	"18"					615	89704386	0.7
	"19 years"	"19"	"1999"	"1999"	"Female"	"F"	16	2010467	Unreliable
	"19 years"	"19"	"1999"	"1999"	"Male"	"M"	18	2093611	Unreliable
"Total"	"19 years"	"19"	"1999"	"1999"			34	4104078	0.8
	"19 years"	"19"	"2000"	"2000"	"Female"	"F"	17	2020693	Unreliable
	"19 years"	"19"	"2000"	"2000"	"Male"	"M"	21	2107162	1.0
"Total"	"19 years"	"19"	"2000"	"2000"			38	4127855	0.9
	"19 years"	"19"	"2001"	"2001"	"Female"	"F"	11	2003276	Unreliable
	"19 years"	"19"	"2001"	"2001"	"Male"	"M"	22	2129239	1.0
"Total"	"19 years"	"19"	"2001"	"2001"			33	4132515	0.8
	"19 years"	"19"	"2002"	"2002"	"Female"	"F"	23	2002631	1.1
	"19 years"	"19"	"2002"	"2002"	"Male"	"M"	19	2149996	Unreliable
"Total"	"19 years"	"19"	"2002"	"2002"			42	4152627	1.0
	"19 years"	"19"	"2003"	"2003"	"Female"	"F"	20	1993831	1.0
	"19 years"	"19"	"2003"	"2003"	"Male"	"M"	31	2129392	1.5
"Total"	"19 years"	"19"	"2003"	"2003"			51	4123223	1.2
	"19 years"	"19"	"2004"	"2004"	"Female"	"F"	11	2054587	Unreliable
	"19 years"	"19"	"2004"	"2004"	"Male"	"M"	30	2187971	1.4
"Total"	"19 years"	"19"	"2004"	"2004"			41	4242558	1.0
	"19 years"	"19"	"2005"	"2005"	"Female"	"F"	13	2065513	Unreliable
	"19 years"	"19"	"2005"	"2005"	"Male"	"M"	20	2190952	0.9
"Total"	"19 years"	"19"	"2005"	"2005"			33	4256465	0.8
	"19 years"	"19"	"2006"	"2006"	"Female"	"F"	11	2074677	Unreliable
	"19 years"	"19"	"2006"	"2006"	"Male"	"M"	25	2190977	1.1
"Total"	"19 years"	"19"	"2006"	"2006"			36	4265654	0.8
	"19 years"	"19"	"2007"	"2007"	"Female"	"F"	16	2111693	Unreliable
	"19 years"	"19"	"2007"	"2007"	"Male"	"M"	24	2223695	1.1
"Total"	"19 years"	"19"	"2007"	"2007"			40	4335388	0.9
	"19 years"	"19"	"2008"	"2008"	"Female"	"F"	15	2158201	Unreliable
	"19 years"	"19"	"2008"	"2008"	"Male"	"M"	29	2267338	1.3
"Total"	"19 years"	"19"	"2008"	"2008"			44	4425539	1.0
	"19 years"	"19"	"2009"	"2009"	"Female"	"F"	15	2252054	Unreliable
	"19 years"	"19"	"2009"	"2009"	"Male"	"M"	21	2359536	0.9
"Total"	"19 years"	"19"	"2009"	"2009"			36	4611590	0.8
	"19 years"	"19"	"2010"	"2010"	"Female"	"F"	13	2243250	Unreliable
	"19 years"	"19"	"2010"	"2010"	"Male"	"M"	21	2341984	0.9
"Total"	"19 years"	"19"	"2010"	"2010"			34	4585234	0.7
	"19 years"	"19"	"2011"	"2011"	"Female"	"F"	10	2194869	Unreliable
	"19 years"	"19"	"2011"	"2011"	"Male"	"M"	26	2319841	1.1
"Total"	"19 years"	"19"	"2011"	"2011"			36	4514710	0.8
	"19 years"	"19"	"2012"	"2012"	"Female"	"F"	13	2144546	Unreliable
	"19 years"	"19"	"2012"	"2012"	"Male"	"M"	17	2278149	Unreliable
"Total"	"19 years"	"19"	"2012"	"2012"			30	4422695	0.7
	"19 years"	"19"	"2013"	"2013"	"Female"	"F"	14	2127213	Unreliable
	"19 years"	"19"	"2013"	"2013"	"Male"	"M"	28	2249393	1.2
"Total"	"19 years"	"19"	"2013"	"2013"			42	4376606	1.0
	"19 years"	"19"	"2014"	"2014"	"Female"	"F"	10	2105604	Unreliable
	"19 years"	"19"	"2014"	"2014"	"Male"	"M"	24	2220790	1.1
"Total"	"19 years"	"19"	"2014"	"2014"			34	4326394	0.8
	"19 years"	"19"	"2015"	"2015"	"Female"	"F"	19	2078192	Unreliable
	"19 years"	"19"	"2015"	"2015"	"Male"	"M"	22	2184392	1.0
"Total"	"19 years"	"19"	"2015"	"2015"			41	4262584	1.0
	"19 years"	"19"	"2016"	"2016"	"Female"	"F"	11	2073843	Unreliable
	"19 years"	"19"	"2016"	"2016"	"Male"	"M"	16	2169637	Unreliable
"Total"	"19 years"	"19"	"2016"	"2016"			27	4243480	0.6
	"19 years"	"19"	"2017"	"2017"	"Female"	"F"	24	2078174	1.2
	"19 years"	"19"	"2017"	"2017"	"Male"	"M"	25	2178434	1.1
"Total"	"19 years"	"19"	"2017"	"2017"			49	4256608	1.2
	"19 years"	"19"	"2018"	"2018"	"Female"	"F"	14	2082304	Unreliable
	"19 years"	"19"	"2018"	"2018"	"Male"	"M"	19	2181297	Unreliable
"Total"	"19 years"	"19"	"2018"	"2018"			33	4263601	0.8
	"19 years"	"19"	"2019"	"2019"	"Female"	"F"	25	2115655	1.2
	"19 years"	"19"	"2019"	"2019"	"Male"	"M"	24	2214784	1.1
"Total"	"19 years"	"19"	"2019"	"2019"			49	4330439	1.1
"Total"	"19 years"	"19"					803	90359843	0.9
	"20 years"	"20"	"1999"	"1999"	"Female"	"F"	19	1915294	Unreliable
	"20 years"	"20"	"1999"	"1999"	"Male"	"M"	21	2010201	1.0
"Total"	"20 years"	"20"	"1999"	"1999"			40	3925495	1.0
	"20 years"	"20"	"2000"	"2000"	"Female"	"F"	20	1978228	1.0
	"20 years"	"20"	"2000"	"2000"	"Male"	"M"	26	2071220	1.3
"Total"	"20 years"	"20"	"2000"	"2000"			46	4049448	1.1
	"20 years"	"20"	"2001"	"2001"	"Female"	"F"	20	2034401	1.0
	"20 years"	"20"	"2001"	"2001"	"Male"	"M"	34	2122324	1.6
"Total"	"20 years"	"20"	"2001"	"2001"			54	4156725	1.3
	"20 years"	"20"	"2002"	"2002"	"Female"	"F"	13	2018607	Unreliable
	"20 years"	"20"	"2002"	"2002"	"Male"	"M"	27	2140289	1.3
"Total"	"20 years"	"20"	"2002"	"2002"			40	4158896	1.0
	"20 years"	"20"	"2003"	"2003"	"Female"	"F"	18	2010652	Unreliable
	"20 years"	"20"	"2003"	"2003"	"Male"	"M"	30	2146225	1.4
"Total"	"20 years"	"20"	"2003"	"2003"			48	4156877	1.2
	"20 years"	"20"	"2004"	"2004"	"Female"	"F"	15	1998909	Unreliable
	"20 years"	"20"	"2004"	"2004"	"Male"	"M"	33	2132862	1.5
"Total"	"20 years"	"20"	"2004"	"2004"			48	4131771	1.2
	"20 years"	"20"	"2005"	"2005"	"Female"	"F"	11	2055521	Unreliable
	"20 years"	"20"	"2005"	"2005"	"Male"	"M"	35	2185676	1.6
"Total"	"20 years"	"20"	"2005"	"2005"			46	4241197	1.1
	"20 years"	"20"	"2006"	"2006"	"Female"	"F"	18	2063126	Unreliable
	"20 years"	"20"	"2006"	"2006"	"Male"	"M"	32	2184969	1.5
"Total"	"20 years"	"20"	"2006"	"2006"			50	4248095	1.2
	"20 years"	"20"	"2007"	"2007"	"Female"	"F"	21	2067209	1.0
	"20 years"	"20"	"2007"	"2007"	"Male"	"M"	39	2175195	1.8
"Total"	"20 years"	"20"	"2007"	"2007"			60	4242404	1.4
	"20 years"	"20"	"2008"	"2008"	"Female"	"F"	13	2099954	Unreliable
	"20 years"	"20"	"2008"	"2008"	"Male"	"M"	40	2203034	1.8
"Total"	"20 years"	"20"	"2008"	"2008"			53	4302988	1.2
	"20 years"	"20"	"2009"	"2009"	"Female"	"F"	22	2141586	1.0
	"20 years"	"20"	"2009"	"2009"	"Male"	"M"	33	2242042	1.5
"Total"	"20 years"	"20"	"2009"	"2009"			55	4383628	1.3
	"20 years"	"20"	"2010"	"2010"	"Female"	"F"	15	2210810	Unreliable
	"20 years"	"20"	"2010"	"2010"	"Male"	"M"	34	2308319	1.5
"Total"	"20 years"	"20"	"2010"	"2010"			49	4519129	1.1
	"20 years"	"20"	"2011"	"2011"	"Female"	"F"	14	2246908	Unreliable
	"20 years"	"20"	"2011"	"2011"	"Male"	"M"	31	2349205	1.3
"Total"	"20 years"	"20"	"2011"	"2011"			45	4596113	1.0
	"20 years"	"20"	"2012"	"2012"	"Female"	"F"	21	2208792	1.0
	"20 years"	"20"	"2012"	"2012"	"Male"	"M"	38	2334982	1.6
"Total"	"20 years"	"20"	"2012"	"2012"			59	4543774	1.3
	"20 years"	"20"	"2013"	"2013"	"Female"	"F"	23	2156114	1.1
	"20 years"	"20"	"2013"	"2013"	"Male"	"M"	35	2289607	1.5
"Total"	"20 years"	"20"	"2013"	"2013"			58	4445721	1.3
	"20 years"	"20"	"2014"	"2014"	"Female"	"F"	8	2149317	Unreliable
	"20 years"	"20"	"2014"	"2014"	"Male"	"M"	39	2269570	1.7
"Total"	"20 years"	"20"	"2014"	"2014"			47	4418887	1.1
	"20 years"	"20"	"2015"	"2015"	"Female"	"F"	13	2123067	Unreliable
	"20 years"	"20"	"2015"	"2015"	"Male"	"M"	26	2240373	1.2
"Total"	"20 years"	"20"	"2015"	"2015"			39	4363440	0.9
	"20 years"	"20"	"2016"	"2016"	"Female"	"F"	22	2088855	1.1
	"20 years"	"20"	"2016"	"2016"	"Male"	"M"	28	2197366	1.3
"Total"	"20 years"	"20"	"2016"	"2016"			50	4286221	1.2
	"20 years"	"20"	"2017"	"2017"	"Female"	"F"	27	2089336	1.3
	"20 years"	"20"	"2017"	"2017"	"Male"	"M"	38	2187409	1.7
"Total"	"20 years"	"20"	"2017"	"2017"			65	4276745	1.5
	"20 years"	"20"	"2018"	"2018"	"Female"	"F"	23	2087209	1.1
	"20 years"	"20"	"2018"	"2018"	"Male"	"M"	28	2186613	1.3
"Total"	"20 years"	"20"	"2018"	"2018"			51	4273822	1.2
	"20 years"	"20"	"2019"	"2019"	"Female"	"F"	18	2086544	Unreliable
	"20 years"	"20"	"2019"	"2019"	"Male"	"M"	43	2183139	2.0
"Total"	"20 years"	"20"	"2019"	"2019"			61	4269683	1.4
"Total"	"20 years"	"20"					1064	89991059	1.2
	"21 years"	"21"	"1999"	"1999"	"Female"	"F"	17	1838440	Unreliable
	"21 years"	"21"	"1999"	"1999"	"Male"	"M"	22	1924961	1.1
"Total"	"21 years"	"21"	"1999"	"1999"			39	3763401	1.0
	"21 years"	"21"	"2000"	"2000"	"Female"	"F"	22	1875409	1.2
	"21 years"	"21"	"2000"	"2000"	"Male"	"M"	40	1965673	2.0
"Total"	"21 years"	"21"	"2000"	"2000"			62	3841082	1.6
	"21 years"	"21"	"2001"	"2001"	"Female"	"F"	21	2025446	1.0
	"21 years"	"21"	"2001"	"2001"	"Male"	"M"	38	2107865	1.8
"Total"	"21 years"	"21"	"2001"	"2001"			59	4133311	1.4
	"21 years"	"21"	"2002"	"2002"	"Female"	"F"	22	2051942	1.1
	"21 years"	"21"	"2002"	"2002"	"Male"	"M"	36	2130736	1.7
"Total"	"21 years"	"21"	"2002"	"2002"			58	4182678	1.4
	"21 years"	"21"	"2003"	"2003"	"Female"	"F"	24	2031746	1.2
	"21 years"	"21"	"2003"	"2003"	"Male"	"M"	40	2135808	1.9
"Total"	"21 years"	"21"	"2003"	"2003"			64	4167554	1.5
	"21 years"	"21"	"2004"	"2004"	"Female"	"F"	15	2024168	Unreliable
	"21 years"	"21"	"2004"	"2004"	"Male"	"M"	31	2156023	1.4
"Total"	"21 years"	"21"	"2004"	"2004"			46	4180191	1.1
	"21 years"	"21"	"2005"	"2005"	"Female"	"F"	25	2011168	1.2
	"21 years"	"21"	"2005"	"2005"	"Male"	"M"	35	2139490	1.6
"Total"	"21 years"	"21"	"2005"	"2005"			60	4150658	1.4
	"21 years"	"21"	"2006"	"2006"	"Female"	"F"	24	2067384	1.2
	"21 years"	"21"	"2006"	"2006"	"Male"	"M"	35	2191406	1.6
"Total"	"21 years"	"21"	"2006"	"2006"			59	4258790	1.4
	"21 years"	"21"	"2007"	"2007"	"Female"	"F"	19	2072600	Unreliable
	"21 years"	"21"	"2007"	"2007"	"Male"	"M"	36	2184771	1.6
"Total"	"21 years"	"21"	"2007"	"2007"			55	4257371	1.3
	"21 years"	"21"	"2008"	"2008"	"Female"	"F"	21	2075396	1.0
	"21 years"	"21"	"2008"	"2008"	"Male"	"M"	46	2176554	2.1
"Total"	"21 years"	"21"	"2008"	"2008"			67	4251950	1.6
	"21 years"	"21"	"2009"	"2009"	"Female"	"F"	22	2106392	1.0
	"21 years"	"21"	"2009"	"2009"	"Male"	"M"	38	2201022	1.7
"Total"	"21 years"	"21"	"2009"	"2009"			60	4307414	1.4
	"21 years"	"21"	"2010"	"2010"	"Female"	"F"	25	2131096	1.2
	"21 years"	"21"	"2010"	"2010"	"Male"	"M"	26	2223198	1.2
"Total"	"21 years"	"21"	"2010"	"2010"			51	4354294	1.2
	"21 years"	"21"	"2011"	"2011"	"Female"	"F"	21	2247169	0.9
	"21 years"	"21"	"2011"	"2011"	"Male"	"M"	44	2345167	1.9
"Total"	"21 years"	"21"	"2011"	"2011"			65	4592336	1.4
	"21 years"	"21"	"2012"	"2012"	"Female"	"F"	23	2261030	1.0
	"21 years"	"21"	"2012"	"2012"	"Male"	"M"	38	2366479	1.6
"Total"	"21 years"	"21"	"2012"	"2012"			61	4627509	1.3
	"21 years"	"21"	"2013"	"2013"	"Female"	"F"	21	2220785	0.9
	"21 years"	"21"	"2013"	"2013"	"Male"	"M"	49	2347878	2.1
"Total"	"21 years"	"21"	"2013"	"2013"			70	4568663	1.5
	"21 years"	"21"	"2014"	"2014"	"Female"	"F"	19	2179012	Unreliable
	"21 years"	"21"	"2014"	"2014"	"Male"	"M"	47	2310734	2.0
"Total"	"21 years"	"21"	"2014"	"2014"			66	4489746	1.5
	"21 years"	"21"	"2015"	"2015"	"Female"	"F"	23	2166784	1.1
	"21 years"	"21"	"2015"	"2015"	"Male"	"M"	45	2290006	2.0
"Total"	"21 years"	"21"	"2015"	"2015"			68	4456790	1.5
	"21 years"	"21"	"2016"	"2016"	"Female"	"F"	19	2133830	Unreliable
	"21 years"	"21"	"2016"	"2016"	"Male"	"M"	39	2253024	1.7
"Total"	"21 years"	"21"	"2016"	"2016"			58	4386854	1.3
	"21 years"	"21"	"2017"	"2017"	"Female"	"F"	21	2104329	1.0
	"21 years"	"21"	"2017"	"2017"	"Male"	"M"	43	2213975	1.9
"Total"	"21 years"	"21"	"2017"	"2017"			64	4318304	1.5
	"21 years"	"21"	"2018"	"2018"	"Female"	"F"	30	2098900	1.4
	"21 years"	"21"	"2018"	"2018"	"Male"	"M"	34	2193614	1.5
"Total"	"21 years"	"21"	"2018"	"2018"			64	4292514	1.5
	"21 years"	"21"	"2019"	"2019"	"Female"	"F"	27	2091237	1.3
	"21 years"	"21"	"2019"	"2019"	"Male"	"M"	44	2187086	2.0
"Total"	"21 years"	"21"	"2019"	"2019"			71	4278323	1.7
"Total"	"21 years"	"21"					1267	89859733	1.4
	"22 years"	"22"	"1999"	"1999"	"Female"	"F"	21	1807150	1.2
	"22 years"	"22"	"1999"	"1999"	"Male"	"M"	33	1887040	1.7
"Total"	"22 years"	"22"	"1999"	"1999"			54	3694190	1.5
	"22 years"	"22"	"2000"	"2000"	"Female"	"F"	23	1837099	1.3
	"22 years"	"22"	"2000"	"2000"	"Male"	"M"	24	1921549	1.2
"Total"	"22 years"	"22"	"2000"	"2000"			47	3758648	1.3
	"22 years"	"22"	"2001"	"2001"	"Female"	"F"	28	1916731	1.5
	"22 years"	"22"	"2001"	"2001"	"Male"	"M"	34	2002585	1.7
"Total"	"22 years"	"22"	"2001"	"2001"			62	3919316	1.6
	"22 years"	"22"	"2002"	"2002"	"Female"	"F"	28	2036887	1.4
	"22 years"	"22"	"2002"	"2002"	"Male"	"M"	53	2108849	2.5
"Total"	"22 years"	"22"	"2002"	"2002"			81	4145736	2.0
	"22 years"	"22"	"2003"	"2003"	"Female"	"F"	25	2057360	1.2
	"22 years"	"22"	"2003"	"2003"	"Male"	"M"	45	2117934	2.1
"Total"	"22 years"	"22"	"2003"	"2003"			70	4175294	1.7
	"22 years"	"22"	"2004"	"2004"	"Female"	"F"	23	2035635	1.1
	"22 years"	"22"	"2004"	"2004"	"Male"	"M"	39	2137442	1.8
"Total"	"22 years"	"22"	"2004"	"2004"			62	4173077	1.5
	"22 years"	"22"	"2005"	"2005"	"Female"	"F"	25	2024927	1.2
	"22 years"	"22"	"2005"	"2005"	"Male"	"M"	44	2151169	2.0
"Total"	"22 years"	"22"	"2005"	"2005"			69	4176096	1.7
	"22 years"	"22"	"2006"	"2006"	"Female"	"F"	23	2009498	1.1
	"22 years"	"22"	"2006"	"2006"	"Male"	"M"	59	2132034	2.8
"Total"	"22 years"	"22"	"2006"	"2006"			82	4141532	2.0
	"22 years"	"22"	"2007"	"2007"	"Female"	"F"	17	2060669	Unreliable
	"22 years"	"22"	"2007"	"2007"	"Male"	"M"	53	2175374	2.4
"Total"	"22 years"	"22"	"2007"	"2007"			70	4236043	1.7
	"22 years"	"22"	"2008"	"2008"	"Female"	"F"	26	2062511	1.3
	"22 years"	"22"	"2008"	"2008"	"Male"	"M"	51	2170281	2.3
"Total"	"22 years"	"22"	"2008"	"2008"			77	4232792	1.8
	"22 years"	"22"	"2009"	"2009"	"Female"	"F"	27	2060876	1.3
	"22 years"	"22"	"2009"	"2009"	"Male"	"M"	31	2156791	1.4
"Total"	"22 years"	"22"	"2009"	"2009"			58	4217667	1.4
	"22 years"	"22"	"2010"	"2010"	"Female"	"F"	22	2086845	1.1
	"22 years"	"22"	"2010"	"2010"	"Male"	"M"	31	2177797	1.4
"Total"	"22 years"	"22"	"2010"	"2010"			53	4264642	1.2
	"22 years"	"22"	"2011"	"2011"	"Female"	"F"	28	2157940	1.3
	"22 years"	"22"	"2011"	"2011"	"Male"	"M"	52	2253092	2.3
"Total"	"22 years"	"22"	"2011"	"2011"			80	4411032	1.8
	"22 years"	"22"	"2012"	"2012"	"Female"	"F"	21	2261968	0.9
	"22 years"	"22"	"2012"	"2012"	"Male"	"M"	61	2361771	2.6
"Total"	"22 years"	"22"	"2012"	"2012"			82	4623739	1.8
	"22 years"	"22"	"2013"	"2013"	"Female"	"F"	15	2274176	Unreliable
	"22 years"	"22"	"2013"	"2013"	"Male"	"M"	55	2381555	2.3
"Total"	"22 years"	"22"	"2013"	"2013"			70	4655731	1.5
	"22 years"	"22"	"2014"	"2014"	"Female"	"F"	23	2244480	1.0
	"22 years"	"22"	"2014"	"2014"	"Male"	"M"	46	2367842	1.9
"Total"	"22 years"	"22"	"2014"	"2014"			69	4612322	1.5
	"22 years"	"22"	"2015"	"2015"	"Female"	"F"	19	2197776	Unreliable
	"22 years"	"22"	"2015"	"2015"	"Male"	"M"	49	2331696	2.1
"Total"	"22 years"	"22"	"2015"	"2015"			68	4529472	1.5
	"22 years"	"22"	"2016"	"2016"	"Female"	"F"	35	2178862	1.6
	"22 years"	"22"	"2016"	"2016"	"Male"	"M"	36	2302042	1.6
"Total"	"22 years"	"22"	"2016"	"2016"			71	4480904	1.6
	"22 years"	"22"	"2017"	"2017"	"Female"	"F"	21	2150615	1.0
	"22 years"	"22"	"2017"	"2017"	"Male"	"M"	52	2270148	2.3
"Total"	"22 years"	"22"	"2017"	"2017"			73	4420763	1.7
	"22 years"	"22"	"2018"	"2018"	"Female"	"F"	25	2115157	1.2
	"22 years"	"22"	"2018"	"2018"	"Male"	"M"	53	2219586	2.4
"Total"	"22 years"	"22"	"2018"	"2018"			78	4334743	1.8
	"22 years"	"22"	"2019"	"2019"	"Female"	"F"	27	2103476	1.3
	"22 years"	"22"	"2019"	"2019"	"Male"	"M"	47	2195296	2.1
"Total"	"22 years"	"22"	"2019"	"2019"			74	4298772	1.7
"Total"	"22 years"	"22"					1450	89502511	1.6
	"23 years"	"23"	"1999"	"1999"	"Female"	"F"	31	1744637	1.8
	"23 years"	"23"	"1999"	"1999"	"Male"	"M"	52	1817832	2.9
"Total"	"23 years"	"23"	"1999"	"1999"			83	3562469	2.3
	"23 years"	"23"	"2000"	"2000"	"Female"	"F"	14	1798182	Unreliable
	"23 years"	"23"	"2000"	"2000"	"Male"	"M"	35	1875400	1.9
"Total"	"23 years"	"23"	"2000"	"2000"			49	3673582	1.3
	"23 years"	"23"	"2001"	"2001"	"Female"	"F"	26	1860062	1.4
	"23 years"	"23"	"2001"	"2001"	"Male"	"M"	51	1938492	2.6
"Total"	"23 years"	"23"	"2001"	"2001"			77	3798554	2.0
	"23 years"	"23"	"2002"	"2002"	"Female"	"F"	26	1931984	1.3
	"23 years"	"23"	"2002"	"2002"	"Male"	"M"	49	2004943	2.4
"Total"	"23 years"	"23"	"2002"	"2002"			75	3936927	1.9
	"23 years"	"23"	"2003"	"2003"	"Female"	"F"	36	2048153	1.8
	"23 years"	"23"	"2003"	"2003"	"Male"	"M"	53	2099624	2.5
"Total"	"23 years"	"23"	"2003"	"2003"			89	4147777	2.1
	"23 years"	"23"	"2004"	"2004"	"Female"	"F"	30	2069230	1.4
	"23 years"	"23"	"2004"	"2004"	"Male"	"M"	35	2123444	1.6
"Total"	"23 years"	"23"	"2004"	"2004"			65	4192674	1.6
	"23 years"	"23"	"2005"	"2005"	"Female"	"F"	33	2046870	1.6
	"23 years"	"23"	"2005"	"2005"	"Male"	"M"	72	2136786	3.4
"Total"	"23 years"	"23"	"2005"	"2005"			105	4183656	2.5
	"23 years"	"23"	"2006"	"2006"	"Female"	"F"	25	2036060	1.2
	"23 years"	"23"	"2006"	"2006"	"Male"	"M"	48	2150367	2.2
"Total"	"23 years"	"23"	"2006"	"2006"			73	4186427	1.7
	"23 years"	"23"	"2007"	"2007"	"Female"	"F"	30	2018612	1.5
	"23 years"	"23"	"2007"	"2007"	"Male"	"M"	47	2125328	2.2
"Total"	"23 years"	"23"	"2007"	"2007"			77	4143940	1.9
	"23 years"	"23"	"2008"	"2008"	"Female"	"F"	27	2068397	1.3
	"23 years"	"23"	"2008"	"2008"	"Male"	"M"	72	2169035	3.3
"Total"	"23 years"	"23"	"2008"	"2008"			99	4237432	2.3
	"23 years"	"23"	"2009"	"2009"	"Female"	"F"	26	2068493	1.3
	"23 years"	"23"	"2009"	"2009"	"Male"	"M"	53	2161622	2.5
"Total"	"23 years"	"23"	"2009"	"2009"			79	4230115	1.9
	"23 years"	"23"	"2010"	"2010"	"Female"	"F"	27	2057772	1.3
	"23 years"	"23"	"2010"	"2010"	"Male"	"M"	51	2140799	2.4
"Total"	"23 years"	"23"	"2010"	"2010"			78	4198571	1.9
	"23 years"	"23"	"2011"	"2011"	"Female"	"F"	29	2110849	1.4
	"23 years"	"23"	"2011"	"2011"	"Male"	"M"	63	2200911	2.9
"Total"	"23 years"	"23"	"2011"	"2011"			92	4311760	2.1
	"23 years"	"23"	"2012"	"2012"	"Female"	"F"	25	2173970	1.1
	"23 years"	"23"	"2012"	"2012"	"Male"	"M"	48	2269569	2.1
"Total"	"23 years"	"23"	"2012"	"2012"			73	4443539	1.6
	"23 years"	"23"	"2013"	"2013"	"Female"	"F"	27	2276399	1.2
	"23 years"	"23"	"2013"	"2013"	"Male"	"M"	54	2376407	2.3
"Total"	"23 years"	"23"	"2013"	"2013"			81	4652806	1.7
	"23 years"	"23"	"2014"	"2014"	"Female"	"F"	40	2298701	1.7
	"23 years"	"23"	"2014"	"2014"	"Male"	"M"	59	2399883	2.5
"Total"	"23 years"	"23"	"2014"	"2014"			99	4698584	2.1
	"23 years"	"23"	"2015"	"2015"	"Female"	"F"	30	2264424	1.3
	"23 years"	"23"	"2015"	"2015"	"Male"	"M"	58	2387842	2.4
"Total"	"23 years"	"23"	"2015"	"2015"			88	4652266	1.9
	"23 years"	"23"	"2016"	"2016"	"Female"	"F"	31	2210629	1.4
	"23 years"	"23"	"2016"	"2016"	"Male"	"M"	70	2342323	3.0
"Total"	"23 years"	"23"	"2016"	"2016"			101	4552952	2.2
	"23 years"	"23"	"2017"	"2017"	"Female"	"F"	32	2196524	1.5
