"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"32 years"	"32"	"2005"	"2005"			443	3848038	11.5
	"32 years"	"32"	"2006"	"2006"	"Female"	"F"	243	1882413	12.9
	"32 years"	"32"	"2006"	"2006"	"Male"	"M"	228	1890125	12.1
"Total"	"32 years"	"32"	"2006"	"2006"			471	3772538	12.5
	"32 years"	"32"	"2007"	"2007"	"Female"	"F"	234	1944828	12.0
	"32 years"	"32"	"2007"	"2007"	"Male"	"M"	187	1954635	9.6
"Total"	"32 years"	"32"	"2007"	"2007"			421	3899463	10.8
	"32 years"	"32"	"2008"	"2008"	"Female"	"F"	210	1900958	11.0
	"32 years"	"32"	"2008"	"2008"	"Male"	"M"	194	1906803	10.2
"Total"	"32 years"	"32"	"2008"	"2008"			404	3807761	10.6
	"32 years"	"32"	"2009"	"2009"	"Female"	"F"	217	1960227	11.1
	"32 years"	"32"	"2009"	"2009"	"Male"	"M"	205	1961054	10.5
"Total"	"32 years"	"32"	"2009"	"2009"			422	3921281	10.8
	"32 years"	"32"	"2010"	"2010"	"Female"	"F"	246	1992371	12.3
	"32 years"	"32"	"2010"	"2010"	"Male"	"M"	185	1994476	9.3
"Total"	"32 years"	"32"	"2010"	"2010"			431	3986847	10.8
	"32 years"	"32"	"2011"	"2011"	"Female"	"F"	230	2021239	11.4
	"32 years"	"32"	"2011"	"2011"	"Male"	"M"	204	2031455	10.0
"Total"	"32 years"	"32"	"2011"	"2011"			434	4052694	10.7
	"32 years"	"32"	"2012"	"2012"	"Female"	"F"	237	2151063	11.0
	"32 years"	"32"	"2012"	"2012"	"Male"	"M"	212	2180995	9.7
"Total"	"32 years"	"32"	"2012"	"2012"			449	4332058	10.4
	"32 years"	"32"	"2013"	"2013"	"Female"	"F"	232	2120965	10.9
	"32 years"	"32"	"2013"	"2013"	"Male"	"M"	217	2133366	10.2
"Total"	"32 years"	"32"	"2013"	"2013"			449	4254331	10.6
	"32 years"	"32"	"2014"	"2014"	"Female"	"F"	243	2154232	11.3
	"32 years"	"32"	"2014"	"2014"	"Male"	"M"	184	2165840	8.5
"Total"	"32 years"	"32"	"2014"	"2014"			427	4320072	9.9
	"32 years"	"32"	"2015"	"2015"	"Female"	"F"	270	2162451	12.5
	"32 years"	"32"	"2015"	"2015"	"Male"	"M"	219	2181163	10.0
"Total"	"32 years"	"32"	"2015"	"2015"			489	4343614	11.3
	"32 years"	"32"	"2016"	"2016"	"Female"	"F"	265	2128886	12.4
	"32 years"	"32"	"2016"	"2016"	"Male"	"M"	215	2154190	10.0
"Total"	"32 years"	"32"	"2016"	"2016"			480	4283076	11.2
	"32 years"	"32"	"2017"	"2017"	"Female"	"F"	242	2204770	11.0
	"32 years"	"32"	"2017"	"2017"	"Male"	"M"	192	2248948	8.5
"Total"	"32 years"	"32"	"2017"	"2017"			434	4453718	9.7
	"32 years"	"32"	"2018"	"2018"	"Female"	"F"	269	2188295	12.3
	"32 years"	"32"	"2018"	"2018"	"Male"	"M"	217	2245454	9.7
"Total"	"32 years"	"32"	"2018"	"2018"			486	4433749	11.0
	"32 years"	"32"	"2019"	"2019"	"Female"	"F"	245	2181619	11.2
	"32 years"	"32"	"2019"	"2019"	"Male"	"M"	208	2239886	9.3
"Total"	"32 years"	"32"	"2019"	"2019"			453	4421505	10.2
"Total"	"32 years"	"32"					9757	86851557	11.2
	"33 years"	"33"	"1999"	"1999"	"Female"	"F"	276	2036474	13.6
	"33 years"	"33"	"1999"	"1999"	"Male"	"M"	273	2043243	13.4
"Total"	"33 years"	"33"	"1999"	"1999"			549	4079717	13.5
	"33 years"	"33"	"2000"	"2000"	"Female"	"F"	327	2008556	16.3
	"33 years"	"33"	"2000"	"2000"	"Male"	"M"	263	2018017	13.0
"Total"	"33 years"	"33"	"2000"	"2000"			590	4026573	14.7
	"33 years"	"33"	"2001"	"2001"	"Female"	"F"	332	1998254	16.6
	"33 years"	"33"	"2001"	"2001"	"Male"	"M"	252	2016658	12.5
"Total"	"33 years"	"33"	"2001"	"2001"			584	4014912	14.5
	"33 years"	"33"	"2002"	"2002"	"Female"	"F"	318	2036914	15.6
	"33 years"	"33"	"2002"	"2002"	"Male"	"M"	259	2058617	12.6
"Total"	"33 years"	"33"	"2002"	"2002"			577	4095531	14.1
	"33 years"	"33"	"2003"	"2003"	"Female"	"F"	320	2154626	14.9
	"33 years"	"33"	"2003"	"2003"	"Male"	"M"	255	2182673	11.7
"Total"	"33 years"	"33"	"2003"	"2003"			575	4337299	13.3
	"33 years"	"33"	"2004"	"2004"	"Female"	"F"	281	2129110	13.2
	"33 years"	"33"	"2004"	"2004"	"Male"	"M"	247	2128284	11.6
"Total"	"33 years"	"33"	"2004"	"2004"			528	4257394	12.4
	"33 years"	"33"	"2005"	"2005"	"Female"	"F"	281	2015588	13.9
	"33 years"	"33"	"2005"	"2005"	"Male"	"M"	221	2019457	10.9
"Total"	"33 years"	"33"	"2005"	"2005"			502	4035045	12.4
	"33 years"	"33"	"2006"	"2006"	"Female"	"F"	260	1931252	13.5
	"33 years"	"33"	"2006"	"2006"	"Male"	"M"	216	1928913	11.2
"Total"	"33 years"	"33"	"2006"	"2006"			476	3860165	12.3
	"33 years"	"33"	"2007"	"2007"	"Female"	"F"	243	1890567	12.9
	"33 years"	"33"	"2007"	"2007"	"Male"	"M"	216	1890360	11.4
"Total"	"33 years"	"33"	"2007"	"2007"			459	3780927	12.1
	"33 years"	"33"	"2008"	"2008"	"Female"	"F"	237	1952623	12.1
	"33 years"	"33"	"2008"	"2008"	"Male"	"M"	219	1954630	11.2
"Total"	"33 years"	"33"	"2008"	"2008"			456	3907253	11.7
	"33 years"	"33"	"2009"	"2009"	"Female"	"F"	290	1907798	15.2
	"33 years"	"33"	"2009"	"2009"	"Male"	"M"	201	1905203	10.6
"Total"	"33 years"	"33"	"2009"	"2009"			491	3813001	12.9
	"33 years"	"33"	"2010"	"2010"	"Female"	"F"	252	1943287	13.0
	"33 years"	"33"	"2010"	"2010"	"Male"	"M"	192	1936863	9.9
"Total"	"33 years"	"33"	"2010"	"2010"			444	3880150	11.4
	"33 years"	"33"	"2011"	"2011"	"Female"	"F"	284	1985773	14.3
	"33 years"	"33"	"2011"	"2011"	"Male"	"M"	235	1990264	11.8
"Total"	"33 years"	"33"	"2011"	"2011"			519	3976037	13.1
	"33 years"	"33"	"2012"	"2012"	"Female"	"F"	287	2028414	14.1
	"33 years"	"33"	"2012"	"2012"	"Male"	"M"	222	2037148	10.9
"Total"	"33 years"	"33"	"2012"	"2012"			509	4065562	12.5
	"33 years"	"33"	"2013"	"2013"	"Female"	"F"	285	2156920	13.2
	"33 years"	"33"	"2013"	"2013"	"Male"	"M"	209	2185818	9.6
"Total"	"33 years"	"33"	"2013"	"2013"			494	4342738	11.4
	"33 years"	"33"	"2014"	"2014"	"Female"	"F"	245	2135416	11.5
	"33 years"	"33"	"2014"	"2014"	"Male"	"M"	236	2140697	11.0
"Total"	"33 years"	"33"	"2014"	"2014"			481	4276113	11.2
	"33 years"	"33"	"2015"	"2015"	"Female"	"F"	260	2166123	12.0
	"33 years"	"33"	"2015"	"2015"	"Male"	"M"	248	2175631	11.4
"Total"	"33 years"	"33"	"2015"	"2015"			508	4341754	11.7
	"33 years"	"33"	"2016"	"2016"	"Female"	"F"	280	2164564	12.9
	"33 years"	"33"	"2016"	"2016"	"Male"	"M"	235	2181222	10.8
"Total"	"33 years"	"33"	"2016"	"2016"			515	4345786	11.9
	"33 years"	"33"	"2017"	"2017"	"Female"	"F"	323	2142863	15.1
	"33 years"	"33"	"2017"	"2017"	"Male"	"M"	238	2168114	11.0
"Total"	"33 years"	"33"	"2017"	"2017"			561	4310977	13.0
	"33 years"	"33"	"2018"	"2018"	"Female"	"F"	296	2209229	13.4
	"33 years"	"33"	"2018"	"2018"	"Male"	"M"	245	2252017	10.9
"Total"	"33 years"	"33"	"2018"	"2018"			541	4461246	12.1
	"33 years"	"33"	"2019"	"2019"	"Female"	"F"	295	2189693	13.5
	"33 years"	"33"	"2019"	"2019"	"Male"	"M"	215	2243280	9.6
"Total"	"33 years"	"33"	"2019"	"2019"			510	4432973	11.5
"Total"	"33 years"	"33"					10869	86641153	12.5
	"34 years"	"34"	"1999"	"1999"	"Female"	"F"	379	2176173	17.4
	"34 years"	"34"	"1999"	"1999"	"Male"	"M"	331	2186103	15.1
"Total"	"34 years"	"34"	"1999"	"1999"			710	4362276	16.3
	"34 years"	"34"	"2000"	"2000"	"Female"	"F"	370	2087294	17.7
	"34 years"	"34"	"2000"	"2000"	"Male"	"M"	258	2100855	12.3
"Total"	"34 years"	"34"	"2000"	"2000"			628	4188149	15.0
	"34 years"	"34"	"2001"	"2001"	"Female"	"F"	329	2014086	16.3
	"34 years"	"34"	"2001"	"2001"	"Male"	"M"	280	2019326	13.9
"Total"	"34 years"	"34"	"2001"	"2001"			609	4033412	15.1
	"34 years"	"34"	"2002"	"2002"	"Female"	"F"	360	2007436	17.9
	"34 years"	"34"	"2002"	"2002"	"Male"	"M"	256	2019285	12.7
"Total"	"34 years"	"34"	"2002"	"2002"			616	4026721	15.3
	"34 years"	"34"	"2003"	"2003"	"Female"	"F"	340	2044712	16.6
	"34 years"	"34"	"2003"	"2003"	"Male"	"M"	283	2057870	13.8
"Total"	"34 years"	"34"	"2003"	"2003"			623	4102582	15.2
	"34 years"	"34"	"2004"	"2004"	"Female"	"F"	330	2162454	15.3
	"34 years"	"34"	"2004"	"2004"	"Male"	"M"	254	2186941	11.6
"Total"	"34 years"	"34"	"2004"	"2004"			584	4349395	13.4
	"34 years"	"34"	"2005"	"2005"	"Female"	"F"	313	2137339	14.6
	"34 years"	"34"	"2005"	"2005"	"Male"	"M"	292	2131340	13.7
"Total"	"34 years"	"34"	"2005"	"2005"			605	4268679	14.2
	"34 years"	"34"	"2006"	"2006"	"Female"	"F"	319	2024111	15.8
	"34 years"	"34"	"2006"	"2006"	"Male"	"M"	236	2025038	11.7
"Total"	"34 years"	"34"	"2006"	"2006"			555	4049149	13.7
	"34 years"	"34"	"2007"	"2007"	"Female"	"F"	305	1939082	15.7
	"34 years"	"34"	"2007"	"2007"	"Male"	"M"	213	1932154	11.0
"Total"	"34 years"	"34"	"2007"	"2007"			518	3871236	13.4
	"34 years"	"34"	"2008"	"2008"	"Female"	"F"	286	1897868	15.1
	"34 years"	"34"	"2008"	"2008"	"Male"	"M"	237	1893638	12.5
"Total"	"34 years"	"34"	"2008"	"2008"			523	3791506	13.8
	"34 years"	"34"	"2009"	"2009"	"Female"	"F"	294	1959374	15.0
	"34 years"	"34"	"2009"	"2009"	"Male"	"M"	247	1957125	12.6
"Total"	"34 years"	"34"	"2009"	"2009"			541	3916499	13.8
	"34 years"	"34"	"2010"	"2010"	"Female"	"F"	293	1923012	15.2
	"34 years"	"34"	"2010"	"2010"	"Male"	"M"	236	1916204	12.3
"Total"	"34 years"	"34"	"2010"	"2010"			529	3839216	13.8
	"34 years"	"34"	"2011"	"2011"	"Female"	"F"	289	1973398	14.6
	"34 years"	"34"	"2011"	"2011"	"Male"	"M"	236	1966972	12.0
"Total"	"34 years"	"34"	"2011"	"2011"			525	3940370	13.3
	"34 years"	"34"	"2012"	"2012"	"Female"	"F"	298	1992153	15.0
	"34 years"	"34"	"2012"	"2012"	"Male"	"M"	259	1995634	13.0
"Total"	"34 years"	"34"	"2012"	"2012"			557	3987787	14.0
	"34 years"	"34"	"2013"	"2013"	"Female"	"F"	320	2033774	15.7
	"34 years"	"34"	"2013"	"2013"	"Male"	"M"	280	2041385	13.7
"Total"	"34 years"	"34"	"2013"	"2013"			600	4075159	14.7
	"34 years"	"34"	"2014"	"2014"	"Female"	"F"	335	2170440	15.4
	"34 years"	"34"	"2014"	"2014"	"Male"	"M"	247	2192455	11.3
"Total"	"34 years"	"34"	"2014"	"2014"			582	4362895	13.3
	"34 years"	"34"	"2015"	"2015"	"Female"	"F"	330	2146121	15.4
	"34 years"	"34"	"2015"	"2015"	"Male"	"M"	272	2148717	12.7
"Total"	"34 years"	"34"	"2015"	"2015"			602	4294838	14.0
	"34 years"	"34"	"2016"	"2016"	"Female"	"F"	323	2166986	14.9
	"34 years"	"34"	"2016"	"2016"	"Male"	"M"	269	2174549	12.4
"Total"	"34 years"	"34"	"2016"	"2016"			592	4341535	13.6
	"34 years"	"34"	"2017"	"2017"	"Female"	"F"	351	2177520	16.1
	"34 years"	"34"	"2017"	"2017"	"Male"	"M"	243	2193958	11.1
"Total"	"34 years"	"34"	"2017"	"2017"			594	4371478	13.6
	"34 years"	"34"	"2018"	"2018"	"Female"	"F"	343	2147153	16.0
	"34 years"	"34"	"2018"	"2018"	"Male"	"M"	239	2171039	11.0
"Total"	"34 years"	"34"	"2018"	"2018"			582	4318192	13.5
	"34 years"	"34"	"2019"	"2019"	"Female"	"F"	280	2210880	12.7
	"34 years"	"34"	"2019"	"2019"	"Male"	"M"	243	2249252	10.8
"Total"	"34 years"	"34"	"2019"	"2019"			523	4460132	11.7
"Total"	"34 years"	"34"					12198	86951206	14.0
	"35 years"	"35"	"1999"	"1999"	"Female"	"F"	444	2293916	19.4
	"35 years"	"35"	"1999"	"1999"	"Male"	"M"	410	2311702	17.7
"Total"	"35 years"	"35"	"1999"	"1999"			854	4605618	18.5
	"35 years"	"35"	"2000"	"2000"	"Female"	"F"	460	2250497	20.4
	"35 years"	"35"	"2000"	"2000"	"Male"	"M"	359	2265621	15.8
"Total"	"35 years"	"35"	"2000"	"2000"			819	4516118	18.1
	"35 years"	"35"	"2001"	"2001"	"Female"	"F"	464	2075753	22.4
	"35 years"	"35"	"2001"	"2001"	"Male"	"M"	334	2085387	16.0
"Total"	"35 years"	"35"	"2001"	"2001"			798	4161140	19.2
	"35 years"	"35"	"2002"	"2002"	"Female"	"F"	442	2024887	21.8
	"35 years"	"35"	"2002"	"2002"	"Male"	"M"	315	2025303	15.6
"Total"	"35 years"	"35"	"2002"	"2002"			757	4050190	18.7
	"35 years"	"35"	"2003"	"2003"	"Female"	"F"	408	2018457	20.2
	"35 years"	"35"	"2003"	"2003"	"Male"	"M"	300	2024193	14.8
"Total"	"35 years"	"35"	"2003"	"2003"			708	4042650	17.5
	"35 years"	"35"	"2004"	"2004"	"Female"	"F"	405	2057123	19.7
	"35 years"	"35"	"2004"	"2004"	"Male"	"M"	320	2069933	15.5
"Total"	"35 years"	"35"	"2004"	"2004"			725	4127056	17.6
	"35 years"	"35"	"2005"	"2005"	"Female"	"F"	405	2176855	18.6
	"35 years"	"35"	"2005"	"2005"	"Male"	"M"	294	2200202	13.4
"Total"	"35 years"	"35"	"2005"	"2005"			699	4377057	16.0
	"35 years"	"35"	"2006"	"2006"	"Female"	"F"	415	2153617	19.3
	"35 years"	"35"	"2006"	"2006"	"Male"	"M"	296	2148987	13.8
"Total"	"35 years"	"35"	"2006"	"2006"			711	4302604	16.5
	"35 years"	"35"	"2007"	"2007"	"Female"	"F"	368	2040888	18.0
	"35 years"	"35"	"2007"	"2007"	"Male"	"M"	267	2042845	13.1
"Total"	"35 years"	"35"	"2007"	"2007"			635	4083733	15.5
	"35 years"	"35"	"2008"	"2008"	"Female"	"F"	327	1956588	16.7
	"35 years"	"35"	"2008"	"2008"	"Male"	"M"	257	1951453	13.2
"Total"	"35 years"	"35"	"2008"	"2008"			584	3908041	14.9
	"35 years"	"35"	"2009"	"2009"	"Female"	"F"	329	1915747	17.2
	"35 years"	"35"	"2009"	"2009"	"Male"	"M"	270	1913685	14.1
"Total"	"35 years"	"35"	"2009"	"2009"			599	3829432	15.6
	"35 years"	"35"	"2010"	"2010"	"Female"	"F"	299	1975518	15.1
	"35 years"	"35"	"2010"	"2010"	"Male"	"M"	270	1980916	13.6
"Total"	"35 years"	"35"	"2010"	"2010"			569	3956434	14.4
	"35 years"	"35"	"2011"	"2011"	"Female"	"F"	326	1916230	17.0
	"35 years"	"35"	"2011"	"2011"	"Male"	"M"	268	1911690	14.0
"Total"	"35 years"	"35"	"2011"	"2011"			594	3827920	15.5
	"35 years"	"35"	"2012"	"2012"	"Female"	"F"	348	1978944	17.6
	"35 years"	"35"	"2012"	"2012"	"Male"	"M"	252	1971623	12.8
"Total"	"35 years"	"35"	"2012"	"2012"			600	3950567	15.2
	"35 years"	"35"	"2013"	"2013"	"Female"	"F"	328	1997006	16.4
	"35 years"	"35"	"2013"	"2013"	"Male"	"M"	284	1999717	14.2
"Total"	"35 years"	"35"	"2013"	"2013"			612	3996723	15.3
	"35 years"	"35"	"2014"	"2014"	"Female"	"F"	383	2046713	18.7
	"35 years"	"35"	"2014"	"2014"	"Male"	"M"	276	2047326	13.5
"Total"	"35 years"	"35"	"2014"	"2014"			659	4094039	16.1
	"35 years"	"35"	"2015"	"2015"	"Female"	"F"	367	2180134	16.8
	"35 years"	"35"	"2015"	"2015"	"Male"	"M"	288	2199270	13.1
"Total"	"35 years"	"35"	"2015"	"2015"			655	4379404	15.0
	"35 years"	"35"	"2016"	"2016"	"Female"	"F"	392	2146149	18.3
	"35 years"	"35"	"2016"	"2016"	"Male"	"M"	277	2146976	12.9
"Total"	"35 years"	"35"	"2016"	"2016"			669	4293125	15.6
	"35 years"	"35"	"2017"	"2017"	"Female"	"F"	363	2179052	16.7
	"35 years"	"35"	"2017"	"2017"	"Male"	"M"	271	2185895	12.4
"Total"	"35 years"	"35"	"2017"	"2017"			634	4364947	14.5
	"35 years"	"35"	"2018"	"2018"	"Female"	"F"	373	2180901	17.1
	"35 years"	"35"	"2018"	"2018"	"Male"	"M"	309	2195500	14.1
"Total"	"35 years"	"35"	"2018"	"2018"			682	4376401	15.6
	"35 years"	"35"	"2019"	"2019"	"Female"	"F"	356	2148244	16.6
	"35 years"	"35"	"2019"	"2019"	"Male"	"M"	291	2167622	13.4
"Total"	"35 years"	"35"	"2019"	"2019"			647	4315866	15.0
"Total"	"35 years"	"35"					14210	87559065	16.2
	"36 years"	"36"	"1999"	"1999"	"Female"	"F"	540	2281275	23.7
	"36 years"	"36"	"1999"	"1999"	"Male"	"M"	384	2262286	17.0
"Total"	"36 years"	"36"	"1999"	"1999"			924	4543561	20.3
	"36 years"	"36"	"2000"	"2000"	"Female"	"F"	502	2263639	22.2
	"36 years"	"36"	"2000"	"2000"	"Male"	"M"	417	2247529	18.6
"Total"	"36 years"	"36"	"2000"	"2000"			919	4511168	20.4
	"36 years"	"36"	"2001"	"2001"	"Female"	"F"	504	2225186	22.6
	"36 years"	"36"	"2001"	"2001"	"Male"	"M"	368	2232492	16.5
"Total"	"36 years"	"36"	"2001"	"2001"			872	4457678	19.6
	"36 years"	"36"	"2002"	"2002"	"Female"	"F"	479	2083908	23.0
	"36 years"	"36"	"2002"	"2002"	"Male"	"M"	353	2084490	16.9
"Total"	"36 years"	"36"	"2002"	"2002"			832	4168398	20.0
	"36 years"	"36"	"2003"	"2003"	"Female"	"F"	449	2031827	22.1
	"36 years"	"36"	"2003"	"2003"	"Male"	"M"	343	2020135	17.0
"Total"	"36 years"	"36"	"2003"	"2003"			792	4051962	19.5
	"36 years"	"36"	"2004"	"2004"	"Female"	"F"	450	2025428	22.2
	"36 years"	"36"	"2004"	"2004"	"Male"	"M"	292	2023152	14.4
"Total"	"36 years"	"36"	"2004"	"2004"			742	4048580	18.3
	"36 years"	"36"	"2005"	"2005"	"Female"	"F"	452	2064403	21.9
	"36 years"	"36"	"2005"	"2005"	"Male"	"M"	303	2066098	14.7
"Total"	"36 years"	"36"	"2005"	"2005"			755	4130501	18.3
	"36 years"	"36"	"2006"	"2006"	"Female"	"F"	475	2184485	21.7
	"36 years"	"36"	"2006"	"2006"	"Male"	"M"	339	2196017	15.4
"Total"	"36 years"	"36"	"2006"	"2006"			814	4380502	18.6
	"36 years"	"36"	"2007"	"2007"	"Female"	"F"	449	2160312	20.8
	"36 years"	"36"	"2007"	"2007"	"Male"	"M"	296	2142266	13.8
"Total"	"36 years"	"36"	"2007"	"2007"			745	4302578	17.3
	"36 years"	"36"	"2008"	"2008"	"Female"	"F"	416	2047585	20.3
	"36 years"	"36"	"2008"	"2008"	"Male"	"M"	293	2036234	14.4
"Total"	"36 years"	"36"	"2008"	"2008"			709	4083819	17.4
	"36 years"	"36"	"2009"	"2009"	"Female"	"F"	406	1962556	20.7
	"36 years"	"36"	"2009"	"2009"	"Male"	"M"	319	1943059	16.4
"Total"	"36 years"	"36"	"2009"	"2009"			725	3905615	18.6
	"36 years"	"36"	"2010"	"2010"	"Female"	"F"	379	1911492	19.8
	"36 years"	"36"	"2010"	"2010"	"Male"	"M"	315	1890595	16.7
"Total"	"36 years"	"36"	"2010"	"2010"			694	3802087	18.3
	"36 years"	"36"	"2011"	"2011"	"Female"	"F"	385	1975873	19.5
	"36 years"	"36"	"2011"	"2011"	"Male"	"M"	312	1976826	15.8
"Total"	"36 years"	"36"	"2011"	"2011"			697	3952699	17.6
	"36 years"	"36"	"2012"	"2012"	"Female"	"F"	358	1920986	18.6
	"36 years"	"36"	"2012"	"2012"	"Male"	"M"	275	1915483	14.4
"Total"	"36 years"	"36"	"2012"	"2012"			633	3836469	16.5
	"36 years"	"36"	"2013"	"2013"	"Female"	"F"	356	1983203	18.0
	"36 years"	"36"	"2013"	"2013"	"Male"	"M"	259	1974439	13.1
"Total"	"36 years"	"36"	"2013"	"2013"			615	3957642	15.5
	"36 years"	"36"	"2014"	"2014"	"Female"	"F"	408	2009423	20.3
	"36 years"	"36"	"2014"	"2014"	"Male"	"M"	303	2004990	15.1
"Total"	"36 years"	"36"	"2014"	"2014"			711	4014413	17.7
	"36 years"	"36"	"2015"	"2015"	"Female"	"F"	401	2055478	19.5
	"36 years"	"36"	"2015"	"2015"	"Male"	"M"	330	2053297	16.1
"Total"	"36 years"	"36"	"2015"	"2015"			731	4108775	17.8
	"36 years"	"36"	"2016"	"2016"	"Female"	"F"	427	2179618	19.6
	"36 years"	"36"	"2016"	"2016"	"Male"	"M"	303	2195944	13.8
"Total"	"36 years"	"36"	"2016"	"2016"			730	4375562	16.7
	"36 years"	"36"	"2017"	"2017"	"Female"	"F"	392	2157640	18.2
	"36 years"	"36"	"2017"	"2017"	"Male"	"M"	351	2156347	16.3
"Total"	"36 years"	"36"	"2017"	"2017"			743	4313987	17.2
	"36 years"	"36"	"2018"	"2018"	"Female"	"F"	434	2181088	19.9
	"36 years"	"36"	"2018"	"2018"	"Male"	"M"	294	2185835	13.5
"Total"	"36 years"	"36"	"2018"	"2018"			728	4366923	16.7
	"36 years"	"36"	"2019"	"2019"	"Female"	"F"	430	2181076	19.7
	"36 years"	"36"	"2019"	"2019"	"Male"	"M"	269	2191368	12.3
"Total"	"36 years"	"36"	"2019"	"2019"			699	4372444	16.0
"Total"	"36 years"	"36"					15810	87685363	18.0
	"37 years"	"37"	"1999"	"1999"	"Female"	"F"	674	2298941	29.3
	"37 years"	"37"	"1999"	"1999"	"Male"	"M"	478	2283851	20.9
"Total"	"37 years"	"37"	"1999"	"1999"			1152	4582792	25.1
	"37 years"	"37"	"2000"	"2000"	"Female"	"F"	642	2266938	28.3
	"37 years"	"37"	"2000"	"2000"	"Male"	"M"	442	2250122	19.6
"Total"	"37 years"	"37"	"2000"	"2000"			1084	4517060	24.0
	"37 years"	"37"	"2001"	"2001"	"Female"	"F"	627	2274547	27.6
	"37 years"	"37"	"2001"	"2001"	"Male"	"M"	434	2260101	19.2
"Total"	"37 years"	"37"	"2001"	"2001"			1061	4534648	23.4
	"37 years"	"37"	"2002"	"2002"	"Female"	"F"	571	2230362	25.6
	"37 years"	"37"	"2002"	"2002"	"Male"	"M"	393	2229027	17.6
"Total"	"37 years"	"37"	"2002"	"2002"			964	4459389	21.6
	"37 years"	"37"	"2003"	"2003"	"Female"	"F"	551	2087581	26.4
	"37 years"	"37"	"2003"	"2003"	"Male"	"M"	392	2077426	18.9
"Total"	"37 years"	"37"	"2003"	"2003"			943	4165007	22.6
	"37 years"	"37"	"2004"	"2004"	"Female"	"F"	496	2034825	24.4
	"37 years"	"37"	"2004"	"2004"	"Male"	"M"	334	2017065	16.6
"Total"	"37 years"	"37"	"2004"	"2004"			830	4051890	20.5
	"37 years"	"37"	"2005"	"2005"	"Female"	"F"	446	2028122	22.0
	"37 years"	"37"	"2005"	"2005"	"Male"	"M"	331	2016811	16.4
"Total"	"37 years"	"37"	"2005"	"2005"			777	4044933	19.2
	"37 years"	"37"	"2006"	"2006"	"Female"	"F"	490	2066577	23.7
	"37 years"	"37"	"2006"	"2006"	"Male"	"M"	343	2059996	16.7
"Total"	"37 years"	"37"	"2006"	"2006"			833	4126573	20.2
	"37 years"	"37"	"2007"	"2007"	"Female"	"F"	501	2184832	22.9
	"37 years"	"37"	"2007"	"2007"	"Male"	"M"	355	2185701	16.2
"Total"	"37 years"	"37"	"2007"	"2007"			856	4370533	19.6
	"37 years"	"37"	"2008"	"2008"	"Female"	"F"	503	2159900	23.3
	"37 years"	"37"	"2008"	"2008"	"Male"	"M"	387	2131773	18.2
"Total"	"37 years"	"37"	"2008"	"2008"			890	4291673	20.7
	"37 years"	"37"	"2009"	"2009"	"Female"	"F"	470	2046428	23.0
	"37 years"	"37"	"2009"	"2009"	"Male"	"M"	368	2024753	18.2
"Total"	"37 years"	"37"	"2009"	"2009"			838	4071181	20.6
	"37 years"	"37"	"2010"	"2010"	"Female"	"F"	413	1981059	20.8
	"37 years"	"37"	"2010"	"2010"	"Male"	"M"	330	1953386	16.9
"Total"	"37 years"	"37"	"2010"	"2010"			743	3934445	18.9
	"37 years"	"37"	"2011"	"2011"	"Female"	"F"	451	1924527	23.4
	"37 years"	"37"	"2011"	"2011"	"Male"	"M"	342	1908924	17.9
"Total"	"37 years"	"37"	"2011"	"2011"			793	3833451	20.7
	"37 years"	"37"	"2012"	"2012"	"Female"	"F"	428	1979730	21.6
	"37 years"	"37"	"2012"	"2012"	"Male"	"M"	323	1979762	16.3
"Total"	"37 years"	"37"	"2012"	"2012"			751	3959492	19.0
	"37 years"	"37"	"2013"	"2013"	"Female"	"F"	438	1924842	22.8
	"37 years"	"37"	"2013"	"2013"	"Male"	"M"	332	1917837	17.3
"Total"	"37 years"	"37"	"2013"	"2013"			770	3842679	20.0
	"37 years"	"37"	"2014"	"2014"	"Female"	"F"	462	1995155	23.2
	"37 years"	"37"	"2014"	"2014"	"Male"	"M"	312	1979035	15.8
"Total"	"37 years"	"37"	"2014"	"2014"			774	3974190	19.5
	"37 years"	"37"	"2015"	"2015"	"Female"	"F"	438	2017940	21.7
	"37 years"	"37"	"2015"	"2015"	"Male"	"M"	302	2010463	15.0
"Total"	"37 years"	"37"	"2015"	"2015"			740	4028403	18.4
	"37 years"	"37"	"2016"	"2016"	"Female"	"F"	452	2054543	22.0
	"37 years"	"37"	"2016"	"2016"	"Male"	"M"	327	2048955	16.0
"Total"	"37 years"	"37"	"2016"	"2016"			779	4103498	19.0
	"37 years"	"37"	"2017"	"2017"	"Female"	"F"	525	2190170	24.0
	"37 years"	"37"	"2017"	"2017"	"Male"	"M"	368	2204181	16.7
"Total"	"37 years"	"37"	"2017"	"2017"			893	4394351	20.3
	"37 years"	"37"	"2018"	"2018"	"Female"	"F"	452	2158541	20.9
	"37 years"	"37"	"2018"	"2018"	"Male"	"M"	353	2154545	16.4
"Total"	"37 years"	"37"	"2018"	"2018"			805	4313086	18.7
	"37 years"	"37"	"2019"	"2019"	"Female"	"F"	479	2180124	22.0
	"37 years"	"37"	"2019"	"2019"	"Male"	"M"	356	2181162	16.3
"Total"	"37 years"	"37"	"2019"	"2019"			835	4361286	19.1
"Total"	"37 years"	"37"					18111	87960560	20.6
	"38 years"	"38"	"1999"	"1999"	"Female"	"F"	770	2276449	33.8
