"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"87 years"	"87"	"2007"	"2007"			121	Not Applicable	Not Applicable
	"87 years"	"87"	"2008"	"2008"	"Female"	"F"	21	Not Applicable	Not Applicable
	"87 years"	"87"	"2008"	"2008"	"Male"	"M"	101	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2008"	"2008"			122	Not Applicable	Not Applicable
	"87 years"	"87"	"2009"	"2009"	"Female"	"F"	14	Not Applicable	Not Applicable
	"87 years"	"87"	"2009"	"2009"	"Male"	"M"	87	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2009"	"2009"			101	Not Applicable	Not Applicable
	"87 years"	"87"	"2010"	"2010"	"Female"	"F"	13	Not Applicable	Not Applicable
	"87 years"	"87"	"2010"	"2010"	"Male"	"M"	118	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2010"	"2010"			131	Not Applicable	Not Applicable
	"87 years"	"87"	"2011"	"2011"	"Female"	"F"	15	Not Applicable	Not Applicable
	"87 years"	"87"	"2011"	"2011"	"Male"	"M"	119	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2011"	"2011"			134	Not Applicable	Not Applicable
	"87 years"	"87"	"2012"	"2012"	"Female"	"F"	14	Not Applicable	Not Applicable
	"87 years"	"87"	"2012"	"2012"	"Male"	"M"	114	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2012"	"2012"			128	Not Applicable	Not Applicable
	"87 years"	"87"	"2013"	"2013"	"Female"	"F"	18	Not Applicable	Not Applicable
	"87 years"	"87"	"2013"	"2013"	"Male"	"M"	123	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2013"	"2013"			141	Not Applicable	Not Applicable
	"87 years"	"87"	"2014"	"2014"	"Female"	"F"	19	Not Applicable	Not Applicable
	"87 years"	"87"	"2014"	"2014"	"Male"	"M"	126	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2014"	"2014"			145	Not Applicable	Not Applicable
	"87 years"	"87"	"2015"	"2015"	"Female"	"F"	20	Not Applicable	Not Applicable
	"87 years"	"87"	"2015"	"2015"	"Male"	"M"	152	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2015"	"2015"			172	Not Applicable	Not Applicable
	"87 years"	"87"	"2016"	"2016"	"Female"	"F"	19	Not Applicable	Not Applicable
	"87 years"	"87"	"2016"	"2016"	"Male"	"M"	128	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2016"	"2016"			147	Not Applicable	Not Applicable
	"87 years"	"87"	"2017"	"2017"	"Female"	"F"	16	Not Applicable	Not Applicable
	"87 years"	"87"	"2017"	"2017"	"Male"	"M"	151	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2017"	"2017"			167	Not Applicable	Not Applicable
	"87 years"	"87"	"2018"	"2018"	"Female"	"F"	16	Not Applicable	Not Applicable
	"87 years"	"87"	"2018"	"2018"	"Male"	"M"	155	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2018"	"2018"			171	Not Applicable	Not Applicable
	"87 years"	"87"	"2019"	"2019"	"Female"	"F"	21	Not Applicable	Not Applicable
	"87 years"	"87"	"2019"	"2019"	"Male"	"M"	164	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2019"	"2019"			185	Not Applicable	Not Applicable
"Total"	"87 years"	"87"					2761	Not Applicable	Not Applicable
	"88 years"	"88"	"1999"	"1999"	"Female"	"F"	18	Not Applicable	Not Applicable
	"88 years"	"88"	"1999"	"1999"	"Male"	"M"	88	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"1999"	"1999"			106	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Female"	"F"	14	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Male"	"M"	93	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2000"	"2000"			107	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Female"	"F"	12	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Male"	"M"	82	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2001"	"2001"			94	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Female"	"F"	9	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Male"	"M"	89	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2002"	"2002"			98	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Female"	"F"	12	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Male"	"M"	92	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2003"	"2003"			104	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Female"	"F"	15	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Male"	"M"	71	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2004"	"2004"			86	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Female"	"F"	10	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Male"	"M"	81	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2005"	"2005"			91	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Female"	"F"	10	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Male"	"M"	97	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2006"	"2006"			107	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Female"	"F"	7	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Male"	"M"	76	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2007"	"2007"			83	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Female"	"F"	14	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Male"	"M"	84	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2008"	"2008"			98	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Female"	"F"	13	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Male"	"M"	95	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2009"	"2009"			108	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Female"	"F"	19	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Male"	"M"	113	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2010"	"2010"			132	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Female"	"F"	10	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Male"	"M"	94	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2011"	"2011"			104	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Female"	"F"	12	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Male"	"M"	116	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2012"	"2012"			128	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Female"	"F"	19	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Male"	"M"	123	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2013"	"2013"			142	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Female"	"F"	13	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Male"	"M"	132	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2014"	"2014"			145	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Female"	"F"	14	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Male"	"M"	123	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2015"	"2015"			137	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Female"	"F"	11	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Male"	"M"	123	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2016"	"2016"			134	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Female"	"F"	18	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Male"	"M"	144	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2017"	"2017"			162	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Female"	"F"	21	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Male"	"M"	126	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2018"	"2018"			147	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Female"	"F"	23	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Male"	"M"	140	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2019"	"2019"			163	Not Applicable	Not Applicable
"Total"	"88 years"	"88"					2476	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Female"	"F"	10	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Male"	"M"	62	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"1999"	"1999"			72	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Female"	"F"	10	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Male"	"M"	69	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2000"	"2000"			79	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Female"	"F"	12	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Male"	"M"	83	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2001"	"2001"			95	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Female"	"F"	13	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Male"	"M"	83	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2002"	"2002"			96	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Female"	"F"	14	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Male"	"M"	76	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2003"	"2003"			90	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Female"	"F"	16	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Male"	"M"	60	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2004"	"2004"			76	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Female"	"F"	11	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Male"	"M"	80	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2005"	"2005"			91	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Female"	"F"	15	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Male"	"M"	62	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2006"	"2006"			77	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Female"	"F"	12	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Male"	"M"	61	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2007"	"2007"			73	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Female"	"F"	8	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Male"	"M"	78	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2008"	"2008"			86	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Female"	"F"	11	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Male"	"M"	83	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2009"	"2009"			94	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Female"	"F"	11	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Male"	"M"	90	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2010"	"2010"			101	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Female"	"F"	17	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Male"	"M"	77	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2011"	"2011"			94	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Female"	"F"	20	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Male"	"M"	91	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2012"	"2012"			111	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Female"	"F"	5	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Male"	"M"	93	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2013"	"2013"			98	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Female"	"F"	15	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Male"	"M"	106	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2014"	"2014"			121	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Female"	"F"	20	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Male"	"M"	96	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2015"	"2015"			116	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Female"	"F"	18	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Male"	"M"	114	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2016"	"2016"			132	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Female"	"F"	15	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Male"	"M"	128	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2017"	"2017"			143	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Female"	"F"	14	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Male"	"M"	116	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2018"	"2018"			130	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Female"	"F"	15	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Male"	"M"	93	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2019"	"2019"			108	Not Applicable	Not Applicable
"Total"	"89 years"	"89"					2083	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Female"	"F"	13	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Male"	"M"	49	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"1999"	"1999"			62	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Female"	"F"	11	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Male"	"M"	56	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2000"	"2000"			67	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Female"	"F"	7	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Male"	"M"	49	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2001"	"2001"			56	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Female"	"F"	9	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Male"	"M"	57	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2002"	"2002"			66	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Female"	"F"	8	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Male"	"M"	57	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2003"	"2003"			65	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Female"	"F"	11	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Male"	"M"	50	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2004"	"2004"			61	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Female"	"F"	6	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Male"	"M"	65	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2005"	"2005"			71	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Female"	"F"	9	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Male"	"M"	52	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2006"	"2006"			61	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Female"	"F"	12	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Male"	"M"	63	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2007"	"2007"			75	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Female"	"F"	9	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Male"	"M"	58	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2008"	"2008"			67	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Female"	"F"	10	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Male"	"M"	68	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2009"	"2009"			78	Not Applicable	Not Applicable
	"90 years"	"90"	"2010"	"2010"	"Female"	"F"	10	Not Applicable	Not Applicable
	"90 years"	"90"	"2010"	"2010"	"Male"	"M"	68	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2010"	"2010"			78	Not Applicable	Not Applicable
	"90 years"	"90"	"2011"	"2011"	"Female"	"F"	12	Not Applicable	Not Applicable
	"90 years"	"90"	"2011"	"2011"	"Male"	"M"	62	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2011"	"2011"			74	Not Applicable	Not Applicable
	"90 years"	"90"	"2012"	"2012"	"Female"	"F"	8	Not Applicable	Not Applicable
	"90 years"	"90"	"2012"	"2012"	"Male"	"M"	75	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2012"	"2012"			83	Not Applicable	Not Applicable
	"90 years"	"90"	"2013"	"2013"	"Female"	"F"	14	Not Applicable	Not Applicable
	"90 years"	"90"	"2013"	"2013"	"Male"	"M"	80	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2013"	"2013"			94	Not Applicable	Not Applicable
	"90 years"	"90"	"2014"	"2014"	"Female"	"F"	12	Not Applicable	Not Applicable
	"90 years"	"90"	"2014"	"2014"	"Male"	"M"	86	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2014"	"2014"			98	Not Applicable	Not Applicable
	"90 years"	"90"	"2015"	"2015"	"Female"	"F"	14	Not Applicable	Not Applicable
	"90 years"	"90"	"2015"	"2015"	"Male"	"M"	93	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2015"	"2015"			107	Not Applicable	Not Applicable
	"90 years"	"90"	"2016"	"2016"	"Female"	"F"	9	Not Applicable	Not Applicable
	"90 years"	"90"	"2016"	"2016"	"Male"	"M"	88	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2016"	"2016"			97	Not Applicable	Not Applicable
	"90 years"	"90"	"2017"	"2017"	"Female"	"F"	12	Not Applicable	Not Applicable
	"90 years"	"90"	"2017"	"2017"	"Male"	"M"	98	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2017"	"2017"			110	Not Applicable	Not Applicable
	"90 years"	"90"	"2018"	"2018"	"Female"	"F"	15	Not Applicable	Not Applicable
	"90 years"	"90"	"2018"	"2018"	"Male"	"M"	77	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2018"	"2018"			92	Not Applicable	Not Applicable
	"90 years"	"90"	"2019"	"2019"	"Female"	"F"	17	Not Applicable	Not Applicable
	"90 years"	"90"	"2019"	"2019"	"Male"	"M"	87	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2019"	"2019"			104	Not Applicable	Not Applicable
"Total"	"90 years"	"90"					1666	Not Applicable	Not Applicable
	"91 years"	"91"	"1999"	"1999"	"Female"	"F"	3	Not Applicable	Not Applicable
	"91 years"	"91"	"1999"	"1999"	"Male"	"M"	33	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"1999"	"1999"			36	Not Applicable	Not Applicable
	"91 years"	"91"	"2000"	"2000"	"Female"	"F"	9	Not Applicable	Not Applicable
	"91 years"	"91"	"2000"	"2000"	"Male"	"M"	40	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2000"	"2000"			49	Not Applicable	Not Applicable
	"91 years"	"91"	"2001"	"2001"	"Female"	"F"	13	Not Applicable	Not Applicable
	"91 years"	"91"	"2001"	"2001"	"Male"	"M"	49	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2001"	"2001"			62	Not Applicable	Not Applicable
	"91 years"	"91"	"2002"	"2002"	"Female"	"F"	12	Not Applicable	Not Applicable
	"91 years"	"91"	"2002"	"2002"	"Male"	"M"	41	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2002"	"2002"			53	Not Applicable	Not Applicable
	"91 years"	"91"	"2003"	"2003"	"Female"	"F"	6	Not Applicable	Not Applicable
	"91 years"	"91"	"2003"	"2003"	"Male"	"M"	45	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2003"	"2003"			51	Not Applicable	Not Applicable
	"91 years"	"91"	"2004"	"2004"	"Female"	"F"	7	Not Applicable	Not Applicable
	"91 years"	"91"	"2004"	"2004"	"Male"	"M"	48	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2004"	"2004"			55	Not Applicable	Not Applicable
	"91 years"	"91"	"2005"	"2005"	"Female"	"F"	9	Not Applicable	Not Applicable
	"91 years"	"91"	"2005"	"2005"	"Male"	"M"	43	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2005"	"2005"			52	Not Applicable	Not Applicable
	"91 years"	"91"	"2006"	"2006"	"Female"	"F"	2	Not Applicable	Not Applicable
	"91 years"	"91"	"2006"	"2006"	"Male"	"M"	43	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2006"	"2006"			45	Not Applicable	Not Applicable
	"91 years"	"91"	"2007"	"2007"	"Female"	"F"	7	Not Applicable	Not Applicable
	"91 years"	"91"	"2007"	"2007"	"Male"	"M"	50	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2007"	"2007"			57	Not Applicable	Not Applicable
	"91 years"	"91"	"2008"	"2008"	"Female"	"F"	6	Not Applicable	Not Applicable
	"91 years"	"91"	"2008"	"2008"	"Male"	"M"	34	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2008"	"2008"			40	Not Applicable	Not Applicable
	"91 years"	"91"	"2009"	"2009"	"Female"	"F"	4	Not Applicable	Not Applicable
	"91 years"	"91"	"2009"	"2009"	"Male"	"M"	45	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2009"	"2009"			49	Not Applicable	Not Applicable
	"91 years"	"91"	"2010"	"2010"	"Female"	"F"	9	Not Applicable	Not Applicable
	"91 years"	"91"	"2010"	"2010"	"Male"	"M"	48	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2010"	"2010"			57	Not Applicable	Not Applicable
	"91 years"	"91"	"2011"	"2011"	"Female"	"F"	6	Not Applicable	Not Applicable
	"91 years"	"91"	"2011"	"2011"	"Male"	"M"	60	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2011"	"2011"			66	Not Applicable	Not Applicable
	"91 years"	"91"	"2012"	"2012"	"Female"	"F"	7	Not Applicable	Not Applicable
	"91 years"	"91"	"2012"	"2012"	"Male"	"M"	73	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2012"	"2012"			80	Not Applicable	Not Applicable
	"91 years"	"91"	"2013"	"2013"	"Female"	"F"	6	Not Applicable	Not Applicable
	"91 years"	"91"	"2013"	"2013"	"Male"	"M"	69	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2013"	"2013"			75	Not Applicable	Not Applicable
	"91 years"	"91"	"2014"	"2014"	"Female"	"F"	5	Not Applicable	Not Applicable
	"91 years"	"91"	"2014"	"2014"	"Male"	"M"	68	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2014"	"2014"			73	Not Applicable	Not Applicable
	"91 years"	"91"	"2015"	"2015"	"Female"	"F"	14	Not Applicable	Not Applicable
	"91 years"	"91"	"2015"	"2015"	"Male"	"M"	67	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2015"	"2015"			81	Not Applicable	Not Applicable
	"91 years"	"91"	"2016"	"2016"	"Female"	"F"	8	Not Applicable	Not Applicable
	"91 years"	"91"	"2016"	"2016"	"Male"	"M"	69	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2016"	"2016"			77	Not Applicable	Not Applicable
	"91 years"	"91"	"2017"	"2017"	"Female"	"F"	7	Not Applicable	Not Applicable
	"91 years"	"91"	"2017"	"2017"	"Male"	"M"	83	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2017"	"2017"			90	Not Applicable	Not Applicable
	"91 years"	"91"	"2018"	"2018"	"Female"	"F"	14	Not Applicable	Not Applicable
	"91 years"	"91"	"2018"	"2018"	"Male"	"M"	90	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2018"	"2018"			104	Not Applicable	Not Applicable
	"91 years"	"91"	"2019"	"2019"	"Female"	"F"	9	Not Applicable	Not Applicable
	"91 years"	"91"	"2019"	"2019"	"Male"	"M"	90	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2019"	"2019"			99	Not Applicable	Not Applicable
"Total"	"91 years"	"91"					1351	Not Applicable	Not Applicable
	"92 years"	"92"	"1999"	"1999"	"Female"	"F"	7	Not Applicable	Not Applicable
	"92 years"	"92"	"1999"	"1999"	"Male"	"M"	34	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"1999"	"1999"			41	Not Applicable	Not Applicable
	"92 years"	"92"	"2000"	"2000"	"Female"	"F"	9	Not Applicable	Not Applicable
	"92 years"	"92"	"2000"	"2000"	"Male"	"M"	23	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2000"	"2000"			32	Not Applicable	Not Applicable
	"92 years"	"92"	"2001"	"2001"	"Female"	"F"	4	Not Applicable	Not Applicable
	"92 years"	"92"	"2001"	"2001"	"Male"	"M"	31	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2001"	"2001"			35	Not Applicable	Not Applicable
	"92 years"	"92"	"2002"	"2002"	"Female"	"F"	3	Not Applicable	Not Applicable
	"92 years"	"92"	"2002"	"2002"	"Male"	"M"	37	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2002"	"2002"			40	Not Applicable	Not Applicable
	"92 years"	"92"	"2003"	"2003"	"Female"	"F"	8	Not Applicable	Not Applicable
	"92 years"	"92"	"2003"	"2003"	"Male"	"M"	29	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2003"	"2003"			37	Not Applicable	Not Applicable
	"92 years"	"92"	"2004"	"2004"	"Female"	"F"	6	Not Applicable	Not Applicable
	"92 years"	"92"	"2004"	"2004"	"Male"	"M"	29	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2004"	"2004"			35	Not Applicable	Not Applicable
	"92 years"	"92"	"2005"	"2005"	"Female"	"F"	12	Not Applicable	Not Applicable
	"92 years"	"92"	"2005"	"2005"	"Male"	"M"	34	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2005"	"2005"			46	Not Applicable	Not Applicable
