"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"85 years"	"85"	"2011"	"2011"	"Male"	"M"	139	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2011"	"2011"			289	Not Applicable	Not Applicable
	"85 years"	"85"	"2012"	"2012"	"Female"	"F"	130	Not Applicable	Not Applicable
	"85 years"	"85"	"2012"	"2012"	"Male"	"M"	118	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2012"	"2012"			248	Not Applicable	Not Applicable
	"85 years"	"85"	"2013"	"2013"	"Female"	"F"	151	Not Applicable	Not Applicable
	"85 years"	"85"	"2013"	"2013"	"Male"	"M"	130	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2013"	"2013"			281	Not Applicable	Not Applicable
	"85 years"	"85"	"2014"	"2014"	"Female"	"F"	150	Not Applicable	Not Applicable
	"85 years"	"85"	"2014"	"2014"	"Male"	"M"	144	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2014"	"2014"			294	Not Applicable	Not Applicable
	"85 years"	"85"	"2015"	"2015"	"Female"	"F"	133	Not Applicable	Not Applicable
	"85 years"	"85"	"2015"	"2015"	"Male"	"M"	163	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2015"	"2015"			296	Not Applicable	Not Applicable
	"85 years"	"85"	"2016"	"2016"	"Female"	"F"	139	Not Applicable	Not Applicable
	"85 years"	"85"	"2016"	"2016"	"Male"	"M"	160	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2016"	"2016"			299	Not Applicable	Not Applicable
	"85 years"	"85"	"2017"	"2017"	"Female"	"F"	157	Not Applicable	Not Applicable
	"85 years"	"85"	"2017"	"2017"	"Male"	"M"	158	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2017"	"2017"			315	Not Applicable	Not Applicable
	"85 years"	"85"	"2018"	"2018"	"Female"	"F"	127	Not Applicable	Not Applicable
	"85 years"	"85"	"2018"	"2018"	"Male"	"M"	160	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2018"	"2018"			287	Not Applicable	Not Applicable
	"85 years"	"85"	"2019"	"2019"	"Female"	"F"	137	Not Applicable	Not Applicable
	"85 years"	"85"	"2019"	"2019"	"Male"	"M"	174	Not Applicable	Not Applicable
"Total"	"85 years"	"85"	"2019"	"2019"			311	Not Applicable	Not Applicable
"Total"	"85 years"	"85"					5434	Not Applicable	Not Applicable
	"86 years"	"86"	"1999"	"1999"	"Female"	"F"	109	Not Applicable	Not Applicable
	"86 years"	"86"	"1999"	"1999"	"Male"	"M"	91	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"1999"	"1999"			200	Not Applicable	Not Applicable
	"86 years"	"86"	"2000"	"2000"	"Female"	"F"	94	Not Applicable	Not Applicable
	"86 years"	"86"	"2000"	"2000"	"Male"	"M"	88	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2000"	"2000"			182	Not Applicable	Not Applicable
	"86 years"	"86"	"2001"	"2001"	"Female"	"F"	108	Not Applicable	Not Applicable
	"86 years"	"86"	"2001"	"2001"	"Male"	"M"	91	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2001"	"2001"			199	Not Applicable	Not Applicable
	"86 years"	"86"	"2002"	"2002"	"Female"	"F"	106	Not Applicable	Not Applicable
	"86 years"	"86"	"2002"	"2002"	"Male"	"M"	78	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2002"	"2002"			184	Not Applicable	Not Applicable
	"86 years"	"86"	"2003"	"2003"	"Female"	"F"	91	Not Applicable	Not Applicable
	"86 years"	"86"	"2003"	"2003"	"Male"	"M"	69	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2003"	"2003"			160	Not Applicable	Not Applicable
	"86 years"	"86"	"2004"	"2004"	"Female"	"F"	99	Not Applicable	Not Applicable
	"86 years"	"86"	"2004"	"2004"	"Male"	"M"	75	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2004"	"2004"			174	Not Applicable	Not Applicable
	"86 years"	"86"	"2005"	"2005"	"Female"	"F"	107	Not Applicable	Not Applicable
	"86 years"	"86"	"2005"	"2005"	"Male"	"M"	100	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2005"	"2005"			207	Not Applicable	Not Applicable
	"86 years"	"86"	"2006"	"2006"	"Female"	"F"	95	Not Applicable	Not Applicable
	"86 years"	"86"	"2006"	"2006"	"Male"	"M"	96	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2006"	"2006"			191	Not Applicable	Not Applicable
	"86 years"	"86"	"2007"	"2007"	"Female"	"F"	110	Not Applicable	Not Applicable
	"86 years"	"86"	"2007"	"2007"	"Male"	"M"	106	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2007"	"2007"			216	Not Applicable	Not Applicable
	"86 years"	"86"	"2008"	"2008"	"Female"	"F"	110	Not Applicable	Not Applicable
	"86 years"	"86"	"2008"	"2008"	"Male"	"M"	121	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2008"	"2008"			231	Not Applicable	Not Applicable
	"86 years"	"86"	"2009"	"2009"	"Female"	"F"	132	Not Applicable	Not Applicable
	"86 years"	"86"	"2009"	"2009"	"Male"	"M"	92	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2009"	"2009"			224	Not Applicable	Not Applicable
	"86 years"	"86"	"2010"	"2010"	"Female"	"F"	105	Not Applicable	Not Applicable
	"86 years"	"86"	"2010"	"2010"	"Male"	"M"	110	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2010"	"2010"			215	Not Applicable	Not Applicable
	"86 years"	"86"	"2011"	"2011"	"Female"	"F"	121	Not Applicable	Not Applicable
	"86 years"	"86"	"2011"	"2011"	"Male"	"M"	116	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2011"	"2011"			237	Not Applicable	Not Applicable
	"86 years"	"86"	"2012"	"2012"	"Female"	"F"	120	Not Applicable	Not Applicable
	"86 years"	"86"	"2012"	"2012"	"Male"	"M"	118	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2012"	"2012"			238	Not Applicable	Not Applicable
	"86 years"	"86"	"2013"	"2013"	"Female"	"F"	119	Not Applicable	Not Applicable
	"86 years"	"86"	"2013"	"2013"	"Male"	"M"	134	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2013"	"2013"			253	Not Applicable	Not Applicable
	"86 years"	"86"	"2014"	"2014"	"Female"	"F"	122	Not Applicable	Not Applicable
	"86 years"	"86"	"2014"	"2014"	"Male"	"M"	125	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2014"	"2014"			247	Not Applicable	Not Applicable
	"86 years"	"86"	"2015"	"2015"	"Female"	"F"	127	Not Applicable	Not Applicable
	"86 years"	"86"	"2015"	"2015"	"Male"	"M"	136	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2015"	"2015"			263	Not Applicable	Not Applicable
	"86 years"	"86"	"2016"	"2016"	"Female"	"F"	129	Not Applicable	Not Applicable
	"86 years"	"86"	"2016"	"2016"	"Male"	"M"	146	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2016"	"2016"			275	Not Applicable	Not Applicable
	"86 years"	"86"	"2017"	"2017"	"Female"	"F"	159	Not Applicable	Not Applicable
	"86 years"	"86"	"2017"	"2017"	"Male"	"M"	178	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2017"	"2017"			337	Not Applicable	Not Applicable
	"86 years"	"86"	"2018"	"2018"	"Female"	"F"	139	Not Applicable	Not Applicable
	"86 years"	"86"	"2018"	"2018"	"Male"	"M"	122	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2018"	"2018"			261	Not Applicable	Not Applicable
	"86 years"	"86"	"2019"	"2019"	"Female"	"F"	138	Not Applicable	Not Applicable
	"86 years"	"86"	"2019"	"2019"	"Male"	"M"	158	Not Applicable	Not Applicable
"Total"	"86 years"	"86"	"2019"	"2019"			296	Not Applicable	Not Applicable
"Total"	"86 years"	"86"					4790	Not Applicable	Not Applicable
	"87 years"	"87"	"1999"	"1999"	"Female"	"F"	83	Not Applicable	Not Applicable
	"87 years"	"87"	"1999"	"1999"	"Male"	"M"	63	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"1999"	"1999"			146	Not Applicable	Not Applicable
	"87 years"	"87"	"2000"	"2000"	"Female"	"F"	96	Not Applicable	Not Applicable
	"87 years"	"87"	"2000"	"2000"	"Male"	"M"	79	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2000"	"2000"			175	Not Applicable	Not Applicable
	"87 years"	"87"	"2001"	"2001"	"Female"	"F"	76	Not Applicable	Not Applicable
	"87 years"	"87"	"2001"	"2001"	"Male"	"M"	62	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2001"	"2001"			138	Not Applicable	Not Applicable
	"87 years"	"87"	"2002"	"2002"	"Female"	"F"	93	Not Applicable	Not Applicable
	"87 years"	"87"	"2002"	"2002"	"Male"	"M"	78	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2002"	"2002"			171	Not Applicable	Not Applicable
	"87 years"	"87"	"2003"	"2003"	"Female"	"F"	94	Not Applicable	Not Applicable
	"87 years"	"87"	"2003"	"2003"	"Male"	"M"	55	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2003"	"2003"			149	Not Applicable	Not Applicable
	"87 years"	"87"	"2004"	"2004"	"Female"	"F"	95	Not Applicable	Not Applicable
	"87 years"	"87"	"2004"	"2004"	"Male"	"M"	60	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2004"	"2004"			155	Not Applicable	Not Applicable
	"87 years"	"87"	"2005"	"2005"	"Female"	"F"	81	Not Applicable	Not Applicable
	"87 years"	"87"	"2005"	"2005"	"Male"	"M"	67	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2005"	"2005"			148	Not Applicable	Not Applicable
	"87 years"	"87"	"2006"	"2006"	"Female"	"F"	100	Not Applicable	Not Applicable
	"87 years"	"87"	"2006"	"2006"	"Male"	"M"	59	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2006"	"2006"			159	Not Applicable	Not Applicable
	"87 years"	"87"	"2007"	"2007"	"Female"	"F"	88	Not Applicable	Not Applicable
	"87 years"	"87"	"2007"	"2007"	"Male"	"M"	73	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2007"	"2007"			161	Not Applicable	Not Applicable
	"87 years"	"87"	"2008"	"2008"	"Female"	"F"	104	Not Applicable	Not Applicable
	"87 years"	"87"	"2008"	"2008"	"Male"	"M"	84	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2008"	"2008"			188	Not Applicable	Not Applicable
	"87 years"	"87"	"2009"	"2009"	"Female"	"F"	104	Not Applicable	Not Applicable
	"87 years"	"87"	"2009"	"2009"	"Male"	"M"	80	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2009"	"2009"			184	Not Applicable	Not Applicable
	"87 years"	"87"	"2010"	"2010"	"Female"	"F"	91	Not Applicable	Not Applicable
	"87 years"	"87"	"2010"	"2010"	"Male"	"M"	106	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2010"	"2010"			197	Not Applicable	Not Applicable
	"87 years"	"87"	"2011"	"2011"	"Female"	"F"	105	Not Applicable	Not Applicable
	"87 years"	"87"	"2011"	"2011"	"Male"	"M"	112	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2011"	"2011"			217	Not Applicable	Not Applicable
	"87 years"	"87"	"2012"	"2012"	"Female"	"F"	116	Not Applicable	Not Applicable
	"87 years"	"87"	"2012"	"2012"	"Male"	"M"	92	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2012"	"2012"			208	Not Applicable	Not Applicable
	"87 years"	"87"	"2013"	"2013"	"Female"	"F"	103	Not Applicable	Not Applicable
	"87 years"	"87"	"2013"	"2013"	"Male"	"M"	105	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2013"	"2013"			208	Not Applicable	Not Applicable
	"87 years"	"87"	"2014"	"2014"	"Female"	"F"	120	Not Applicable	Not Applicable
	"87 years"	"87"	"2014"	"2014"	"Male"	"M"	133	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2014"	"2014"			253	Not Applicable	Not Applicable
	"87 years"	"87"	"2015"	"2015"	"Female"	"F"	146	Not Applicable	Not Applicable
	"87 years"	"87"	"2015"	"2015"	"Male"	"M"	119	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2015"	"2015"			265	Not Applicable	Not Applicable
	"87 years"	"87"	"2016"	"2016"	"Female"	"F"	113	Not Applicable	Not Applicable
	"87 years"	"87"	"2016"	"2016"	"Male"	"M"	113	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2016"	"2016"			226	Not Applicable	Not Applicable
	"87 years"	"87"	"2017"	"2017"	"Female"	"F"	125	Not Applicable	Not Applicable
	"87 years"	"87"	"2017"	"2017"	"Male"	"M"	126	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2017"	"2017"			251	Not Applicable	Not Applicable
	"87 years"	"87"	"2018"	"2018"	"Female"	"F"	118	Not Applicable	Not Applicable
	"87 years"	"87"	"2018"	"2018"	"Male"	"M"	157	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2018"	"2018"			275	Not Applicable	Not Applicable
	"87 years"	"87"	"2019"	"2019"	"Female"	"F"	112	Not Applicable	Not Applicable
	"87 years"	"87"	"2019"	"2019"	"Male"	"M"	144	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2019"	"2019"			256	Not Applicable	Not Applicable
"Total"	"87 years"	"87"					4130	Not Applicable	Not Applicable
	"88 years"	"88"	"1999"	"1999"	"Female"	"F"	68	Not Applicable	Not Applicable
	"88 years"	"88"	"1999"	"1999"	"Male"	"M"	47	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"1999"	"1999"			115	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Female"	"F"	88	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Male"	"M"	57	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2000"	"2000"			145	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Female"	"F"	80	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Male"	"M"	51	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2001"	"2001"			131	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Female"	"F"	70	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Male"	"M"	43	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2002"	"2002"			113	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Female"	"F"	74	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Male"	"M"	64	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2003"	"2003"			138	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Female"	"F"	77	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Male"	"M"	60	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2004"	"2004"			137	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Female"	"F"	69	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Male"	"M"	63	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2005"	"2005"			132	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Female"	"F"	77	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Male"	"M"	64	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2006"	"2006"			141	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Female"	"F"	77	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Male"	"M"	58	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2007"	"2007"			135	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Female"	"F"	78	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Male"	"M"	63	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2008"	"2008"			141	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Female"	"F"	67	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Male"	"M"	64	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2009"	"2009"			131	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Female"	"F"	93	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Male"	"M"	93	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2010"	"2010"			186	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Female"	"F"	98	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Male"	"M"	67	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2011"	"2011"			165	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Female"	"F"	81	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Male"	"M"	85	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2012"	"2012"			166	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Female"	"F"	87	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Male"	"M"	88	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2013"	"2013"			175	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Female"	"F"	93	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Male"	"M"	92	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2014"	"2014"			185	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Female"	"F"	109	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Male"	"M"	108	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2015"	"2015"			217	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Female"	"F"	98	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Male"	"M"	103	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2016"	"2016"			201	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Female"	"F"	99	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Male"	"M"	99	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2017"	"2017"			198	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Female"	"F"	105	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Male"	"M"	108	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2018"	"2018"			213	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Female"	"F"	99	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Male"	"M"	125	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2019"	"2019"			224	Not Applicable	Not Applicable
"Total"	"88 years"	"88"					3389	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Female"	"F"	62	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Male"	"M"	27	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"1999"	"1999"			89	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Female"	"F"	46	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Male"	"M"	53	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2000"	"2000"			99	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Female"	"F"	61	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Male"	"M"	41	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2001"	"2001"			102	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Female"	"F"	52	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Male"	"M"	41	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2002"	"2002"			93	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Female"	"F"	64	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Male"	"M"	42	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2003"	"2003"			106	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Female"	"F"	65	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Male"	"M"	45	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2004"	"2004"			110	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Female"	"F"	58	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Male"	"M"	50	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2005"	"2005"			108	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Female"	"F"	62	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Male"	"M"	52	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2006"	"2006"			114	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Female"	"F"	59	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Male"	"M"	57	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2007"	"2007"			116	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Female"	"F"	60	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Male"	"M"	53	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2008"	"2008"			113	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Female"	"F"	75	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Male"	"M"	58	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2009"	"2009"			133	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Female"	"F"	91	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Male"	"M"	56	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2010"	"2010"			147	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Female"	"F"	80	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Male"	"M"	40	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2011"	"2011"			120	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Female"	"F"	71	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Male"	"M"	68	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2012"	"2012"			139	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Female"	"F"	79	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Male"	"M"	75	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2013"	"2013"			154	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Female"	"F"	86	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Male"	"M"	66	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2014"	"2014"			152	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Female"	"F"	76	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Male"	"M"	85	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2015"	"2015"			161	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Female"	"F"	104	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Male"	"M"	91	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2016"	"2016"			195	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Female"	"F"	96	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Male"	"M"	104	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2017"	"2017"			200	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Female"	"F"	112	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Male"	"M"	81	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2018"	"2018"			193	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Female"	"F"	103	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Male"	"M"	88	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2019"	"2019"			191	Not Applicable	Not Applicable
"Total"	"89 years"	"89"					2835	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Female"	"F"	44	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Male"	"M"	29	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"1999"	"1999"			73	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Female"	"F"	51	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Male"	"M"	31	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2000"	"2000"			82	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Female"	"F"	44	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Male"	"M"	36	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2001"	"2001"			80	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Female"	"F"	47	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Male"	"M"	27	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2002"	"2002"			74	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Female"	"F"	35	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Male"	"M"	36	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2003"	"2003"			71	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Female"	"F"	36	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Male"	"M"	30	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2004"	"2004"			66	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Female"	"F"	59	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Male"	"M"	34	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2005"	"2005"			93	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Female"	"F"	48	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Male"	"M"	38	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2006"	"2006"			86	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Female"	"F"	65	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Male"	"M"	36	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2007"	"2007"			101	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Female"	"F"	54	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Male"	"M"	47	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2008"	"2008"			101	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Female"	"F"	45	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Male"	"M"	32	Not Applicable	Not Applicable
